DeviceTimeStamp,WL1,WL2,WL3,VAL1,VAL2,VAL3,RVAL1,RVAL2,RVAL3
2019-08-05T09:00,17.3,25.1,16.8,17.5,25.7,17.4,2.5,5.5,0.0043
2019-08-05T09:15,17.4,20.5,17.8,17.5,21.2,18.2,1.8,5.1,0.0039
2019-08-05T09:30,14.9,22.8,15.2,15.0,23.2,15.7,1.4,4.4,0.0038
2019-08-05T09:45,16.4,23.3,17.7,16.5,23.7,18.4,1.8,4.4,0.0047
2019-08-05T10:00,15.3,27.9,21.2,15.3,28.4,21.9,1.2,5.4,0.0055
2019-08-05T10:15,16.1,34.8,22.1,16.2,35.4,22.7,1.8,6.7,0.0054
2019-08-05T10:30,21.9,37.0,25.6,22.0,37.6,26.2,1.6,6.6,0.0056
2019-08-05T10:45,23.8,31.0,27.2,23.8,31.6,27.8,1.3,6.3,0.0059
2019-08-05T11:00,23.6,34.8,26.0,23.7,35.5,26.5,2.1,6.9,0.0052
2019-08-05T11:15,26.2,34.6,28.3,26.3,35.2,28.8,2.0,6.6,0.0053
2019-08-05T11:30,27.3,33.6,32.1,27.3,34.3,32.5,1.0,7.1,0.0057
2019-08-05T11:45,29.3,37.5,32.4,29.4,38.2,32.8,2.0,7.4,0.0053
2019-08-05T12:00,30.5,37.5,33.8,30.6,38.1,34.3,2.4,6.7,0.0058
2019-08-05T12:15,32.6,38.4,33.6,32.8,39.0,34.2,3.3,6.7,0.0064
2019-08-05T12:30,29.7,38.2,36.0,29.8,38.8,36.6,2.3,6.9,0.0066
2019-08-05T12:45,30.5,39.5,32.7,30.5,40.1,33.2,1.9,7.2,0.0061
2019-08-05T13:00,29.8,40.3,32.1,29.9,40.9,32.6,2.2,7.2,0.0057
2019-08-05T13:15,31.2,39.2,39.6,31.2,39.9,40.1,2.1,7.3,0.0067
2019-08-05T13:30,36.2,41.6,37.1,36.3,42.2,37.7,2.6,7.0,0.0066
2019-08-05T13:45,37.7,40.3,35.6,37.8,40.8,36.1,2.8,6.4,0.0058
2019-08-05T14:00,36.1,38.3,35.2,36.2,39.0,35.8,3.1,6.8,0.0065
2019-08-05T14:15,37.3,38.0,35.0,37.4,38.6,35.7,3.3,6.8,0.007
2019-08-05T14:30,32.3,38.7,29.5,32.5,39.4,30.3,3.3,6.9,0.0065
2019-08-05T14:45,33.2,36.8,30.7,33.3,37.4,31.4,2.6,6.7,0.0062
2019-08-05T15:00,35.0,37.8,33.9,35.1,38.4,34.5,2.2,6.5,0.006
2019-08-05T15:15,34.8,37.4,31.8,34.8,38.0,32.5,2.0,6.3,0.0068
2019-08-05T15:30,31.2,38.3,36.7,31.3,38.9,37.5,1.7,6.8,0.0074
2019-08-05T15:45,33.3,35.9,35.3,33.4,36.3,36.0,2.8,5.5,0.007
2019-08-05T16:00,34.3,38.9,39.5,34.5,39.4,40.1,3.6,6.2,0.0068
2019-08-05T16:15,32.5,42.1,37.6,32.6,42.6,38.1,2.1,6.6,0.0059
2019-08-05T16:30,33.7,37.7,38.2,33.8,38.1,38.7,1.5,5.5,0.006
2019-08-05T16:56,31.2,41.6,40.0,31.4,42.3,40.7,3.5,7.5,0.0074
2019-08-05T17:00,34.7,41.1,41.0,34.8,41.6,41.7,2.7,6.4,0.0075
2019-08-05T17:20,33.6,40.9,31.8,33.7,41.7,32.3,3.2,8.3,0.0057
2019-08-05T17:30,37.2,41.0,35.5,37.4,41.4,36.2,3.5,5.4,0.0066
2019-08-05T17:45,32.4,36.8,39.8,32.4,37.1,40.4,2.2,5.3,0.007
2019-08-05T18:00,37.6,46.5,41.8,37.7,46.8,42.4,2.7,5.8,0.0066
2019-08-05T18:15,39.8,48.0,47.8,39.9,48.4,48.3,2.9,6.1,0.0072
2019-08-05T18:30,41.8,49.1,48.5,41.9,49.6,48.9,3.2,7.0,0.0066
2019-08-05T18:45,35.9,52.6,53.5,35.9,53.1,54.2,2.1,7.3,0.0085
2019-08-05T19:00,39.0,49.3,45.7,39.1,49.7,46.2,2.7,6.2,0.0066
2019-08-05T19:15,42.4,39.8,37.4,42.6,39.9,37.9,3.1,3.5,0.0061
2019-08-05T19:30,41.1,40.9,42.5,41.2,41.0,42.9,2.2,3.4,0.0055
2019-08-05T20:34,34.8,40.8,45.6,34.9,41.2,46.1,2.7,5.7,0.0065
2019-08-05T20:45,42.2,46.7,46.9,42.3,47.0,47.3,3.1,5.8,0.0064
2019-08-05T21:00,38.2,39.4,43.4,38.3,39.6,44.0,2.2,4.6,0.0068
2019-08-05T21:13,37.1,36.4,40.0,37.2,36.7,40.6,2.7,4.5,0.0072
2019-08-05T21:15,42.9,38.4,38.9,43.0,38.6,39.5,3.0,3.8,0.0073
2019-08-05T21:30,41.8,43.9,37.5,41.9,44.2,38.1,2.4,4.3,0.0068
2019-08-05T21:45,34.6,44.7,34.6,34.7,44.9,35.0,2.2,4.4,0.0053
2019-08-05T22:00,30.8,37.5,36.1,30.8,37.8,36.6,1.9,4.8,0.0061
2019-08-05T22:15,25.7,31.8,34.4,25.7,32.6,35.0,1.6,4.4,0.0066
2019-08-05T22:30,28.1,30.3,34.9,28.2,30.6,35.4,2.1,4.6,0.0059
2019-08-05T22:45,27.3,33.2,37.3,27.4,33.7,37.8,1.7,5.5,0.0059
2019-08-05T23:00,28.9,29.9,35.5,29.0,30.2,35.8,1.6,4.4,0.0051
2019-08-05T23:15,27.5,32.4,33.5,27.6,32.7,33.8,1.7,4.1,0.005
2019-08-05T23:30,24.5,31.6,35.7,24.6,31.9,36.1,1.1,4.3,0.0049
2019-08-05T23:45,24.8,28.4,30.5,24.8,28.7,32.0,0.9,3.7,0.0043
2019-08-06T00:00,21.9,22.5,28.5,21.9,22.7,28.7,0.4,3.3,0.004
2019-08-06T00:15,26.4,21.4,30.0,26.4,21.9,30.5,0.7,4.7,0.005
2019-08-06T00:30,26.5,20.6,29.6,26.6,21.0,30.0,0.8,4.2,0.0048
2019-08-06T00:45,22.9,20.1,29.4,22.9,20.5,29.7,1.0,4.3,0.0046
2019-08-06T01:00,23.6,19.5,27.6,23.6,20.1,28.0,1.1,4.5,0.0045
2019-08-06T01:15,22.6,19.5,25.9,22.6,19.9,26.3,1.0,4.2,0.0044
2019-08-06T01:30,20.1,20.8,29.9,20.1,21.2,30.3,0.8,3.9,0.0044
2019-08-06T01:45,21.5,22.4,31.7,21.5,22.8,32.0,0.5,4.5,0.0043
2019-08-06T02:00,22.0,21.4,27.0,22.0,21.8,27.3,0.6,4.5,0.0042
2019-08-06T02:15,21.0,21.8,28.8,21.0,22.2,29.1,0.2,4.1,0.0041
2019-08-06T02:30,21.0,19.1,26.5,21.1,19.6,26.8,1.6,4.4,0.0036
2019-08-06T02:45,17.1,18.8,27.4,17.2,19.2,27.6,1.5,4.0,0.0035
2019-08-06T03:00,19.5,18.4,22.6,19.5,19.0,23.0,1.2,4.6,0.0038
2019-08-06T03:15,19.7,19.8,21.7,19.7,20.3,21.8,0.8,4.3,0.0028
2019-08-06T03:30,18.2,17.9,20.5,18.2,18.2,20.8,1.1,3.5,0.0031
2019-08-06T03:45,18.9,20.8,22.4,19.0,21.2,22.5,1.5,4.1,0.0021
2019-08-06T04:00,15.7,19.6,21.4,15.7,19.9,21.6,1.5,4.1,0.0034
2019-08-06T04:15,13.8,16.4,23.4,13.8,16.7,23.6,1.1,3.2,0.0031
2019-08-06T04:30,13.4,15.8,22.5,13.4,16.3,22.8,1.1,4.0,0.0035
2019-08-06T04:45,16.1,15.8,22.0,16.2,16.2,22.3,1.8,3.5,0.0035
2019-08-06T05:00,17.9,19.3,17.8,18.0,19.8,18.0,1.7,4.4,0.0023
2019-08-06T05:15,13.1,16.0,20.9,13.2,16.5,21.1,1.6,4.1,0.0028
2019-08-06T05:30,13.6,13.7,18.4,13.7,14.2,18.7,1.1,3.6,0.0031
2019-08-06T05:45,12.0,12.6,19.3,12.1,13.2,19.6,1.6,3.8,0.0037
2019-08-06T06:00,11.9,14.5,17.6,12.0,15.0,18.1,1.6,4.0,0.0039
2019-08-06T06:15,13.2,12.1,17.8,13.2,12.5,18.5,0.8,3.1,0.0048
2019-08-06T06:30,13.1,15.6,16.6,13.3,16.2,17.0,2.6,4.5,0.0036
2019-08-06T06:45,12.4,13.2,15.3,12.6,13.6,15.8,2.1,3.3,0.0037
2019-08-06T07:00,12.2,12.7,19.2,12.4,13.1,19.5,2.4,2.8,0.0037
2019-08-06T07:15,12.9,13.1,17.6,13.1,13.7,18.0,2.5,3.9,0.0039
2019-08-06T07:30,12.5,14.8,19.8,12.6,15.6,20.6,1.8,4.7,0.0057
2019-08-06T07:45,13.0,13.9,21.5,13.2,14.2,22.2,2.5,3.0,0.0054
2019-08-06T08:00,12.7,14.5,18.3,12.9,14.9,19.0,2.3,3.0,0.0051
2019-08-06T08:15,12.7,16.3,17.7,13.0,16.7,18.3,2.7,3.5,0.0044
2019-08-06T08:30,13.1,16.3,18.8,13.4,16.6,19.2,3.0,2.9,0.0041
2019-08-06T08:45,16.0,16.9,19.5,16.1,17.4,19.9,2.2,4.0,0.0042
2019-08-06T09:00,17.6,20.8,16.8,17.8,21.4,17.5,2.4,5.1,0.0047
2019-08-06T09:15,15.5,17.2,20.7,15.6,17.8,21.3,1.6,4.4,0.0047
2019-08-06T09:30,17.5,20.3,16.8,17.7,20.8,17.3,2.7,4.1,0.004
2019-08-06T09:45,18.3,17.8,16.7,18.6,18.6,17.2,3.4,5.3,0.0044
2019-08-06T10:00,18.4,32.8,19.3,18.7,33.4,19.9,3.1,6.4,0.0046
2019-08-06T10:15,20.0,34.8,19.3,20.3,35.5,19.8,3.6,6.5,0.0045
2019-08-06T10:30,20.9,33.3,22.4,21.2,34.0,22.9,3.4,6.9,0.0049
2019-08-06T10:45,25.4,35.0,23.1,25.6,35.7,23.9,2.7,6.9,0.006
2019-08-06T11:00,23.5,28.3,28.3,23.6,29.0,28.8,2.3,6.5,0.0053
2019-08-06T11:15,25.4,34.7,25.8,25.5,35.4,26.4,2.1,6.8,0.0052
2019-08-06T11:30,27.1,38.8,33.7,27.1,39.3,34.2,2.1,6.7,0.0057
2019-08-06T11:45,30.0,38.4,30.9,30.2,39.1,31.5,3.2,7.1,0.006
2019-08-06T12:00,27.0,32.4,34.3,27.0,33.2,34.8,1.8,7.0,0.0056
2019-08-06T12:15,28.8,33.4,35.6,28.9,34.2,36.2,2.4,7.2,0.0066
2019-08-06T12:30,27.7,38.6,35.7,27.7,39.3,36.3,1.8,7.5,0.0063
2019-08-06T12:45,31.9,36.0,38.2,32.2,36.7,38.6,2.2,6.8,0.006
2019-08-06T13:00,30.8,37.2,38.5,31.0,37.7,39.0,2.8,6.2,0.0063
2019-08-06T13:15,33.4,39.3,35.9,33.5,39.9,36.6,3.1,6.8,0.007
2019-08-06T13:30,32.4,39.6,39.1,32.5,40.1,39.6,2.0,6.2,0.0062
2019-08-06T13:45,33.2,38.4,43.5,33.3,38.9,44.0,1.5,6.4,0.0068
2019-08-06T14:00,34.0,37.3,42.6,34.0,37.7,43.1,1.5,5.8,0.0066
2019-08-06T14:15,32.3,38.4,39.5,32.4,38.8,40.0,2.0,5.9,0.0061
2019-08-06T14:30,33.4,42.3,33.4,33.5,42.7,33.9,2.6,6.0,0.0063
2019-08-06T15:10,30.8,45.0,37.8,30.9,45.6,38.2,3.2,7.0,0.006
2019-08-06T15:15,33.4,43.8,35.9,33.6,44.4,36.4,3.5,6.9,0.0062
2019-08-06T15:30,34.2,42.5,37.4,34.2,42.9,38.0,2.3,5.8,0.0065
2019-08-07T15:54,24.2,26.5,29.2,24.3,26.9,29.9,1.6,4.1,0.0064
2019-08-07T16:00,26.1,30.6,30.6,26.2,31.0,31.2,2.0,4.9,0.006
2019-08-07T16:15,27.7,29.4,32.4,27.8,29.9,32.9,2.4,5.5,0.0061
2019-08-07T16:30,28.9,28.2,30.8,29.1,28.7,31.5,2.6,5.0,0.0066
2019-08-07T16:45,23.6,36.0,29.0,23.7,36.5,29.5,1.8,6.1,0.0056
2019-08-07T17:00,27.0,29.0,31.3,27.1,29.5,31.9,2.4,5.2,0.006
2019-08-07T17:15,25.9,32.1,33.9,25.9,32.4,34.5,1.4,4.7,0.0066
2019-08-07T17:30,26.4,31.3,31.5,26.6,31.7,32.1,1.7,4.6,0.0064
2019-08-07T17:45,33.6,33.6,33.1,33.7,33.8,33.9,2.4,4.3,0.0069
2019-08-07T18:00,33.8,37.8,37.0,34.0,38.1,37.6,3.0,4.5,0.0066
2019-08-07T18:15,35.9,36.9,39.0,36.1,37.2,39.4,3.1,4.4,0.0056
2019-08-07T18:30,32.5,36.5,37.6,32.6,36.8,38.0,2.2,4.7,0.0052
2019-08-07T18:44,10.1,30.0,13.8,10.2,30.1,13.9,0.0,1.3,0.001
2019-08-07T19:00,9.8,32.0,13.6,9.8,32.0,13.7,0.5,1.6,0.0011
2019-08-07T19:15,10.4,31.7,13.4,10.4,31.7,13.5,1.1,1.4,0.0008
2019-08-07T19:30,12.7,33.3,11.1,12.8,33.4,11.2,1.2,1.3,0.0007
2019-08-07T19:45,9.8,32.6,11.3,9.9,32.6,11.3,0.4,1.2,0.0005
2019-08-07T20:08,23.0,32.9,35.5,23.3,33.2,35.9,3.7,4.4,0.0049
2019-08-07T20:15,26.1,34.1,31.7,26.4,34.4,32.2,3.9,3.8,0.0053
2019-08-07T20:30,28.2,33.7,34.0,28.5,33.9,34.3,3.9,2.9,0.0043
2019-08-07T20:45,22.1,30.1,33.3,22.2,30.3,33.6,2.8,3.1,0.0048
2019-08-07T21:00,24.0,32.0,33.0,24.2,32.1,33.3,2.8,2.7,0.0043
2019-08-07T21:15,20.9,29.1,31.7,21.1,29.2,32.0,3.2,1.9,0.0042
2019-08-07T21:30,19.3,29.5,30.8,19.5,29.6,31.1,2.7,3.0,0.0043
2019-08-07T21:45,19.7,31.4,28.9,19.9,31.4,29.0,2.4,2.2,0.0034
2019-08-07T22:00,17.1,24.5,22.4,17.2,24.6,22.5,2.3,2.5,0.0027
2019-08-07T22:15,19.7,23.3,24.6,19.9,23.5,24.8,3.4,3.1,0.0029
2019-08-07T22:30,18.8,19.3,21.9,19.1,19.5,22.0,3.4,3.0,0.0027
2019-08-07T22:53,17.3,15.1,23.3,17.5,15.4,23.6,2.8,3.0,0.0033
2019-08-07T23:00,17.3,14.3,20.9,17.6,14.5,21.1,3.3,2.5,0.0029
2019-08-07T23:15,17.7,18.2,23.7,17.8,18.5,23.8,1.9,3.1,0.0024
2019-08-07T23:30,17.6,11.9,21.9,17.7,12.2,22.1,2.4,2.7,0.0027
2019-08-07T23:45,19.6,12.0,18.4,19.7,12.3,18.6,2.5,2.9,0.0025
2019-08-08T00:00,14.7,15.3,21.7,14.8,15.7,21.8,2.1,3.2,0.0023
2019-08-08T00:15,12.9,12.4,17.9,13.1,12.7,18.0,2.2,2.9,0.002
2019-08-08T00:30,14.8,15.5,19.3,14.9,15.8,19.4,1.7,3.0,0.002
2019-08-08T00:45,14.2,13.6,21.6,14.2,13.9,21.7,1.4,3.0,0.002
2019-08-08T01:00,12.9,12.1,20.8,13.0,12.3,20.9,1.3,2.4,0.0014
2019-08-08T01:15,13.9,11.9,16.6,14.0,12.3,16.7,1.7,3.1,0.001
2019-08-08T01:30,14.7,10.2,17.5,14.9,10.7,17.6,2.3,3.0,0.0018
2019-08-08T01:45,13.9,11.6,16.3,14.1,11.8,16.4,2.0,2.4,0.0019
2019-08-08T02:00,11.3,11.8,14.7,11.5,12.2,14.8,1.9,2.9,0.0015
2019-08-08T02:15,10.8,10.4,17.7,11.0,10.8,17.8,1.8,3.0,0.002
2019-08-08T02:30,13.1,12.3,17.3,13.3,12.7,17.3,2.3,2.8,0.0014
2019-08-08T02:45,11.4,12.6,15.9,11.5,13.1,16.0,1.5,3.5,0.0013
2019-08-08T03:00,11.9,13.7,17.1,12.1,14.0,17.2,2.2,3.1,0.0017
2019-08-08T03:15,11.1,13.6,15.8,11.3,14.0,15.9,2.4,3.4,0.0017
2019-08-08T03:30,12.1,15.4,17.3,12.2,15.9,17.4,1.8,3.8,0.0017
2019-08-08T03:45,11.9,11.5,17.5,12.0,11.9,17.5,1.5,2.8,0.0018
2019-08-08T04:00,11.0,13.3,15.7,11.0,13.8,15.8,0.8,3.4,0.0016
2019-08-08T04:15,11.9,11.4,21.9,12.2,11.7,22.0,2.3,2.7,0.0028
2019-08-08T04:30,12.7,13.2,17.5,12.9,13.6,17.6,2.5,3.1,0.002
2019-08-08T04:45,11.4,14.3,13.1,11.5,14.7,13.2,1.8,3.5,0.0015
2019-08-08T05:00,13.6,13.5,13.9,13.6,13.9,14.0,1.4,3.2,0.0013
2019-08-08T05:15,11.2,12.2,13.5,11.3,12.6,13.6,1.5,3.0,0.0016
2019-08-08T05:30,11.2,12.6,13.9,11.3,13.2,14.1,1.6,4.0,0.0018
2019-08-08T05:45,10.4,11.3,13.2,10.5,11.7,13.4,1.6,3.2,0.0023
2019-08-08T06:00,9.3,12.6,12.6,9.5,13.1,12.8,1.6,3.7,0.0022
2019-08-08T06:15,9.0,12.5,13.4,9.2,13.0,13.6,1.7,3.5,0.0022
2019-08-08T06:30,10.3,12.4,14.1,10.5,13.0,14.4,2.3,3.7,0.0025
2019-08-08T06:45,8.7,13.0,11.9,9.0,13.2,12.5,2.1,2.4,0.0036
2019-08-08T07:00,8.8,12.6,12.5,9.1,13.1,12.9,2.4,3.7,0.003
2019-08-08T07:15,9.7,13.6,12.3,9.9,14.3,12.7,2.2,4.1,0.0034
2019-08-08T07:30,10.0,13.4,14.8,10.3,13.9,15.5,2.4,3.5,0.0045
2019-08-08T07:45,10.1,13.9,14.0,10.4,14.4,14.6,2.4,3.8,0.0044
2019-08-08T08:00,10.5,14.6,11.3,10.6,15.2,11.8,1.9,4.3,0.0036
2019-08-08T08:15,9.8,13.3,14.7,10.3,14.0,15.2,3.2,4.4,0.004
2019-08-08T08:30,13.7,11.1,12.7,14.2,11.5,13.2,3.6,3.1,0.0034
2019-08-08T08:45,10.1,11.2,12.7,10.6,11.7,13.1,3.0,3.1,0.0033
2019-08-08T09:00,9.8,13.5,15.0,10.0,14.3,15.4,2.1,4.7,0.0036
2019-08-08T09:15,10.5,17.2,10.7,10.8,17.7,11.1,2.5,4.3,0.0028
2019-08-08T09:30,8.1,16.1,11.8,8.2,16.4,11.8,1.0,2.8,0.0011
2019-08-08T09:45,11.9,18.3,12.9,12.3,18.8,13.3,3.0,4.1,0.0033
2019-08-08T10:00,11.1,14.9,11.3,11.6,15.3,11.8,3.1,3.6,0.0034
2019-08-08T10:15,12.3,18.9,14.7,12.8,19.8,15.2,3.6,5.9,0.0038
2019-08-08T10:30,13.8,16.6,17.0,14.1,17.4,17.3,3.0,5.1,0.0037
2019-08-08T10:45,15.7,19.2,18.5,16.3,19.9,19.0,4.2,5.4,0.0038
2019-08-08T11:08,23.7,21.6,28.0,23.7,22.1,29.3,-1.5,4.8,0.0085
2019-08-08T11:15,24.2,27.1,28.5,24.3,27.5,29.6,-1.4,5.1,0.008
2019-08-08T11:30,22.6,26.9,26.6,22.7,27.5,27.4,0.6,5.7,0.0065
2019-08-08T11:45,22.3,23.4,32.4,22.3,24.0,33.2,-0.2,5.2,0.0074
2019-08-08T12:00,24.7,28.0,32.4,24.8,28.6,33.5,-1.7,5.7,0.0087
2019-08-08T12:15,25.4,32.6,31.0,25.4,33.1,32.1,0.0,5.7,0.0083
2019-08-08T12:30,25.7,29.3,34.8,25.7,29.9,36.0,-1.3,5.6,0.0091
2019-08-08T12:38,24.5,25.8,31.7,24.5,26.2,32.9,-1.2,4.4,0.0088
2019-08-08T12:45,28.7,27.2,33.6,28.7,27.7,35.0,-0.5,5.2,0.0098
2019-08-08T13:00,27.6,30.2,32.0,27.6,30.9,33.2,-0.8,6.6,0.0089
2019-08-08T13:15,28.8,28.9,33.4,28.8,29.5,34.5,-0.5,6.0,0.0086
2019-08-08T13:30,30.7,29.5,31.4,30.8,30.2,32.6,-0.7,6.1,0.0088
2019-08-08T13:45,27.7,27.2,34.6,27.8,27.8,35.7,-0.8,5.8,0.0089
2019-08-08T14:00,25.4,27.0,32.6,25.4,27.5,33.6,-0.5,5.1,0.0081
2019-08-08T14:15,26.1,27.0,32.7,26.1,27.6,33.8,0.6,6.0,0.0083
2019-08-08T14:30,25.6,28.1,33.6,25.6,28.5,34.7,0.0,4.6,0.0085
2019-08-08T14:45,25.1,27.6,30.5,25.1,28.0,31.5,0.0,4.6,0.007900001
2019-08-08T15:00,25.2,28.4,29.7,25.2,28.8,30.4,0.6,4.7,0.0066
2019-08-08T15:15,25.3,26.6,27.1,25.3,27.0,28.0,0.8,4.5,0.007
2019-08-08T15:30,24.1,24.2,29.6,24.1,24.5,30.5,0.4,4.0,0.0073
2019-08-08T15:45,24.7,25.0,32.2,24.7,25.6,33.0,0.5,5.2,0.0071
2019-08-08T16:00,24.7,27.9,32.5,24.7,28.5,33.2,0.0,5.7,0.0064
2019-08-08T16:15,26.1,28.4,32.0,26.1,29.0,32.6,0.6,5.5,0.0064
2019-08-08T16:30,25.2,30.7,29.0,25.3,31.1,29.7,1.2,4.8,0.0063
2019-08-08T16:45,26.6,27.0,30.7,26.6,27.5,31.5,0.5,5.0,0.007
2019-08-08T17:00,22.7,28.4,32.3,22.7,28.9,33.1,0.4,5.7,0.0069
2019-08-08T17:15,24.2,29.8,27.7,24.2,30.2,28.5,1.3,4.7,0.0065
2019-08-08T17:30,23.6,29.4,29.7,23.6,29.9,30.4,1.1,5.2,0.0061
2019-08-08T17:45,24.2,31.6,29.8,24.2,32.0,30.6,0.6,5.5,0.0066
2019-08-08T18:00,26.6,32.3,30.2,26.6,32.6,30.8,0.8,4.2,0.0061
2019-08-08T18:15,29.2,31.8,35.6,29.2,31.9,36.1,1.9,2.5,0.0059
2019-08-08T18:30,29.8,34.9,34.6,29.8,35.1,35.0,1.5,3.9,0.0054
2019-08-08T18:45,30.2,32.8,33.5,30.3,33.0,33.8,1.5,3.8,0.0049
2019-08-08T19:00,30.1,28.5,34.9,30.2,28.6,35.3,2.0,2.5,0.0054
2019-08-08T19:15,29.6,29.0,40.2,29.7,29.2,40.7,2.1,2.9,0.0062
2019-08-08T19:30,28.6,25.7,37.0,28.7,25.8,37.4,2.2,2.5,0.0057
2019-08-08T19:45,31.9,27.1,38.6,31.9,27.2,39.0,0.7,2.5,0.0058
2019-08-08T20:00,26.5,30.3,38.1,26.5,30.4,38.5,1.2,1.8,0.0048
2019-08-08T20:15,24.9,32.2,34.5,24.9,32.3,34.8,0.6,2.6,0.0047
2019-08-08T20:30,27.4,31.0,35.9,27.4,31.1,36.3,0.5,2.4,0.0052
2019-08-08T20:45,25.4,28.7,33.0,25.4,28.9,33.3,1.1,2.5,0.0045
2019-08-08T21:00,23.9,28.3,28.4,23.9,28.3,28.8,0.6,2.3,0.0047
2019-08-08T21:15,24.4,25.3,30.1,24.4,25.4,30.5,0.0,2.3,0.0049
2019-08-08T21:30,24.0,23.9,26.6,24.0,24.0,27.2,0.3,2.3,0.0054
2019-08-08T21:45,19.7,21.2,22.1,19.7,21.4,22.4,1.1,2.6,0.0038
2019-08-08T22:00,19.6,20.1,23.0,19.6,20.3,23.2,1.1,2.9,0.0026
2019-08-08T22:15,18.8,19.1,23.4,18.8,19.4,23.7,0.2,3.6,0.0037
2019-08-08T22:30,17.2,15.8,19.9,17.3,16.0,20.2,1.4,2.8,0.0036
2019-08-08T22:45,20.8,13.4,23.9,20.9,13.7,24.2,2.2,2.8,0.0035
2019-08-08T23:00,19.6,14.5,21.7,19.7,14.9,22.6,1.5,3.5,0.006
2019-08-08T23:15,16.7,17.2,23.0,16.7,17.6,23.3,0.0,3.8,0.0036
2019-08-08T23:30,16.0,19.1,24.1,16.0,19.7,24.2,0.7,5.0,0.0026
2019-08-08T23:45,17.5,17.3,22.4,17.5,17.9,22.5,0.5,4.4,0.0025
2019-08-09T00:00,18.4,14.1,21.4,18.4,14.3,21.7,0.5,2.5,0.003
2019-08-09T00:15,19.2,17.3,21.3,19.2,17.8,21.7,0.3,4.2,0.004
2019-08-09T00:30,16.8,14.2,19.4,16.7,14.6,19.7,0.8,3.3,0.0037
2019-08-09T00:45,17.8,15.8,20.2,17.8,16.3,20.5,0.5,4.1,0.0035
2019-08-09T01:00,15.3,12.7,20.2,15.3,13.1,20.6,-0.7,3.2,0.0036
2019-08-09T01:15,16.8,15.7,21.2,16.5,16.2,21.5,0.5,3.9,0.0031
2019-08-09T01:30,17.1,15.8,17.7,17.1,16.3,17.9,0.7,4.0,0.0026
2019-08-09T01:45,16.5,14.1,17.7,16.6,14.5,18.1,1.3,3.5,0.0038
2019-08-09T02:00,15.1,14.1,17.4,15.1,14.5,17.6,0.2,3.4,0.003
2019-08-09T02:15,13.5,13.5,17.0,13.5,13.8,17.1,-0.3,3.0,0.0021
2019-08-09T02:30,15.5,13.9,16.9,15.5,14.3,17.2,0.5,3.4,0.0031
2019-08-09T02:45,17.2,11.0,15.7,17.2,11.3,15.9,1.2,2.5,0.0026
2019-08-09T03:00,14.5,13.3,16.2,14.5,13.6,16.3,0.0,2.8,0.0018
2019-08-09T03:15,14.2,11.7,16.4,14.2,12.0,16.5,-0.3,2.6,0.0018
2019-08-09T03:30,13.4,12.1,15.3,13.4,12.4,15.5,-0.7,3.0,0.0025
2019-08-09T03:45,16.1,10.0,16.7,16.1,10.2,17.2,0.5,2.0,0.0039
2019-08-09T04:00,13.1,13.0,17.0,13.1,13.5,17.5,0.3,3.5,0.0039
2019-08-09T04:15,11.6,13.1,15.2,11.6,13.5,15.4,0.0,3.0,0.0023
2019-08-09T04:30,11.7,11.5,16.9,11.7,11.8,17.1,0.4,2.5,0.0024
2019-08-09T04:45,11.8,12.5,16.1,11.8,12.9,16.2,0.0,3.1,0.0022
2019-08-09T05:00,11.3,10.9,13.2,11.3,11.2,13.3,-0.4,2.7,0.002
2019-08-09T05:15,12.0,13.4,13.7,12.1,14.0,13.9,0.5,4.1,0.0025
2019-08-09T05:30,11.1,13.5,13.3,11.1,14.0,13.5,0.0,3.7,0.0022
2019-08-09T05:45,11.7,11.5,14.8,11.7,11.9,15.1,0.7,3.0,0.0028
2019-08-09T06:00,12.0,13.2,13.4,12.1,13.6,13.7,0.4,3.4,0.0027
2019-08-09T06:15,9.2,12.6,12.9,9.2,13.1,13.4,0.0,3.3,0.0036
2019-08-09T06:30,9.2,11.3,13.8,9.2,11.7,14.2,0.3,3.0,0.003
2019-08-09T06:45,9.7,13.3,15.6,9.7,13.8,15.8,0.8,3.7,0.0026
2019-08-09T07:00,9.2,11.5,12.0,9.2,12.1,12.2,0.5,3.5,0.0021
2019-08-09T07:15,9.7,11.3,13.6,9.8,11.7,13.9,1.2,3.2,0.0031
2019-08-09T07:30,11.1,11.8,19.5,11.2,12.3,20.1,0.8,3.3,0.0049
2019-08-09T07:45,12.6,13.7,17.0,12.6,14.2,17.5,1.1,3.5,0.0043
2019-08-09T08:00,10.5,13.1,14.8,10.5,13.4,15.2,0.6,2.9,0.003
2019-08-09T08:15,10.6,13.0,12.8,10.6,13.3,13.4,0.3,3.0,0.0039
2019-08-09T08:30,10.8,14.2,14.5,10.9,14.7,14.9,1.7,3.8,0.0033
2019-08-09T08:45,13.0,12.9,14.1,13.1,13.2,14.4,1.3,2.9,0.003
2019-08-09T09:00,13.9,15.5,14.1,14.1,16.0,14.6,2.4,3.9,0.0035
2019-08-09T09:15,12.7,16.9,15.1,12.8,17.3,15.4,0.7,3.6,0.0031
2019-08-09T09:30,12.9,16.4,14.4,12.9,16.9,14.7,1.2,4.1,0.0028
2019-08-09T10:00,17.9,22.5,18.7,18.1,23.4,19.3,2.4,6.4,0.005
