DeviceTimeStamp,OTI,WTI,ATI,OLI,OTI_A,OTI_T,MOG_A
2019-08-20T11:00,39.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-20T11:15,38.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-20T11:30,39.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-20T11:45,39.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-20T12:00,43.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-20T12:15,39.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-20T12:30,40.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-20T12:45,40.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-20T13:00,39.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-20T13:15,39.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-20T13:30,37.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-20T13:45,34.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-20T14:00,35.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-20T14:15,38.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-20T14:30,40.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-20T14:45,42.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-20T15:00,47.0,0.0,39.0,39.0,0.0,0.0,0.0
2019-08-20T15:15,48.0,0.0,39.0,40.0,0.0,0.0,0.0
2019-08-20T15:30,46.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-20T15:45,44.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-20T16:00,44.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-20T16:15,43.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-20T16:30,40.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-20T16:45,41.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-20T17:00,41.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-20T17:15,40.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-20T17:30,40.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-20T17:45,40.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-20T18:00,39.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-20T18:15,39.0,0.0,31.0,40.0,0.0,0.0,0.0
2019-08-20T18:21,39.0,0.0,31.0,40.0,0.0,0.0,0.0
2019-08-20T18:21,39.0,0.0,31.0,39.0,0.0,0.0,0.0
2019-08-20T18:30,39.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-20T18:45,39.0,0.0,31.0,40.0,0.0,0.0,0.0
2019-08-20T19:00,38.0,0.0,31.0,40.0,0.0,0.0,0.0
2019-08-20T19:15,38.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-20T19:30,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-20T19:45,38.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-20T20:00,36.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-20T20:15,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-20T20:53,37.0,0.0,29.0,40.0,0.0,0.0,0.0
2019-08-20T20:53,37.0,0.0,29.0,39.0,0.0,0.0,0.0
2019-08-20T21:00,37.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-20T21:15,37.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-20T21:30,37.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-20T21:45,37.0,0.0,29.0,40.0,0.0,0.0,0.0
2019-08-20T22:00,37.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-20T22:15,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-20T22:30,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-20T22:45,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-20T23:00,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-20T23:15,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-20T23:30,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-20T23:45,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-21T00:00,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-21T00:15,35.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T00:30,35.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T00:45,34.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T01:00,35.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T01:15,35.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T01:30,35.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T01:45,35.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T02:00,35.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T02:15,34.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T02:30,35.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T02:45,35.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T03:00,34.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T03:15,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T03:30,34.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T03:45,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T04:00,32.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T04:15,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T04:30,34.0,0.0,27.0,41.0,0.0,0.0,0.0
2019-08-21T04:45,33.0,0.0,27.0,41.0,0.0,0.0,0.0
2019-08-21T05:00,33.0,0.0,27.0,41.0,0.0,0.0,0.0
2019-08-21T05:15,33.0,0.0,27.0,41.0,0.0,0.0,0.0
2019-08-21T05:30,33.0,0.0,27.0,41.0,0.0,0.0,0.0
2019-08-21T05:45,31.0,0.0,27.0,41.0,0.0,0.0,0.0
2019-08-21T06:00,33.0,0.0,27.0,41.0,0.0,0.0,0.0
2019-08-21T06:15,34.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T06:30,34.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T06:45,34.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-21T07:00,34.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-21T07:15,33.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-21T07:30,35.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-21T07:45,33.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-21T08:00,36.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-21T08:15,36.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-21T08:30,36.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-21T08:45,37.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-21T09:00,36.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-21T09:15,36.0,0.0,31.0,40.0,0.0,0.0,0.0
2019-08-21T09:30,35.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-21T09:45,36.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-21T10:00,38.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-21T10:15,37.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-21T10:30,39.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-21T10:45,39.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-21T11:00,39.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-21T11:15,41.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T11:30,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T11:45,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T12:00,43.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-21T12:15,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T12:30,41.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T12:45,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T13:00,41.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-21T13:15,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T13:30,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T13:45,41.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-21T14:00,41.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T14:15,44.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-21T14:30,46.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-21T14:45,45.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-21T15:00,44.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-21T15:15,46.0,0.0,37.0,40.0,0.0,0.0,0.0
2019-08-21T15:30,45.0,0.0,37.0,40.0,0.0,0.0,0.0
2019-08-21T15:45,45.0,0.0,37.0,40.0,0.0,0.0,0.0
2019-08-21T16:00,45.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-21T16:15,44.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-21T16:30,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T16:45,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-21T17:00,42.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-21T17:15,41.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-21T17:30,41.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-21T21:39,39.0,0.0,31.0,40.0,0.0,0.0,0.0
2019-08-21T21:39,38.0,0.0,31.0,39.0,0.0,0.0,0.0
2019-08-21T21:45,39.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-21T22:00,39.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-21T22:15,39.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-21T22:30,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-21T22:45,38.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-21T22:59,37.0,0.0,30.0,40.0,0.0,0.0,0.0
2019-08-21T22:59,37.0,0.0,30.0,39.0,0.0,0.0,0.0
2019-08-21T23:15,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-21T23:30,35.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-21T23:45,34.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T00:00,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T00:15,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T00:30,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T00:45,32.0,0.0,27.0,42.0,0.0,0.0,0.0
2019-08-22T01:00,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T01:15,32.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T01:30,32.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-22T01:45,32.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-22T02:00,31.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T02:15,32.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-22T02:30,31.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-22T02:45,33.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-22T03:00,32.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T03:15,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T03:30,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T03:45,30.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T04:00,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T04:15,30.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T04:30,30.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T04:45,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T05:00,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T05:15,28.0,0.0,27.0,41.0,0.0,0.0,0.0
2019-08-22T05:30,32.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T05:45,33.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-22T06:00,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T06:15,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T06:30,33.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T06:45,30.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T07:00,34.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-22T07:15,34.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T07:30,34.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T07:45,33.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T08:00,34.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T08:15,36.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T08:30,35.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T08:45,36.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-22T09:00,36.0,0.0,31.0,40.0,0.0,0.0,0.0
2019-08-22T09:15,37.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-22T09:30,37.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-22T09:45,37.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-22T10:00,39.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-22T10:15,39.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-22T10:30,40.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-22T10:45,42.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-22T11:00,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-22T11:15,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-22T11:30,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-22T11:45,44.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-22T12:00,44.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-22T12:15,43.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-22T12:30,44.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-22T12:45,45.0,0.0,37.0,40.0,0.0,0.0,0.0
2019-08-22T13:00,49.0,0.0,38.0,39.0,0.0,0.0,0.0
2019-08-22T13:01,49.0,0.0,38.0,39.0,0.0,0.0,0.0
2019-08-22T13:05,48.0,0.0,38.0,39.0,0.0,0.0,0.0
2019-08-22T13:11,51.0,0.0,37.0,39.0,0.0,0.0,0.0
2019-08-22T13:15,51.0,0.0,38.0,39.0,0.0,0.0,0.0
2019-08-22T13:17,52.0,0.0,38.0,39.0,0.0,0.0,0.0
2019-08-22T13:30,50.0,0.0,37.0,39.0,0.0,0.0,0.0
2019-08-22T13:48,250.0,0.0,38.0,38.0,1.0,1.0,0.0
2019-08-22T13:53,249.0,0.0,38.0,38.0,1.0,1.0,0.0
2019-08-22T14:00,247.0,0.0,40.0,38.0,1.0,1.0,0.0
2019-08-22T14:15,248.0,0.0,40.0,38.0,1.0,1.0,0.0
2019-08-22T14:30,247.0,0.0,40.0,38.0,1.0,1.0,0.0
2019-08-22T15:15,49.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-22T15:30,48.0,0.0,37.0,40.0,0.0,0.0,0.0
2019-08-22T15:30,48.0,0.0,37.0,39.0,0.0,0.0,0.0
2019-08-22T15:45,46.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-22T15:45,45.0,0.0,35.0,39.0,0.0,0.0,0.0
2019-08-22T15:46,45.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-22T15:47,45.0,0.0,35.0,39.0,0.0,0.0,0.0
2019-08-22T15:47,45.0,0.0,35.0,39.0,0.0,0.0,0.0
2019-08-22T16:00,43.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-22T16:15,40.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-22T16:30,39.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-22T16:45,40.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-22T17:00,39.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-22T17:15,38.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-22T17:30,36.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-22T17:45,36.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T18:00,38.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T18:15,36.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T18:30,38.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T18:45,35.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T19:00,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T19:15,38.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T19:30,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T19:45,38.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T20:00,38.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T20:15,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T20:30,38.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T20:45,38.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-22T21:00,37.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T21:15,37.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T21:30,37.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T21:45,34.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T22:00,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T22:15,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T22:30,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T22:45,34.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T23:00,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T23:15,35.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T23:30,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-22T23:45,35.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-23T00:00,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-26T15:43,48.0,0.0,38.0,39.0,0.0,0.0,0.0
2019-08-26T15:44,46.0,0.0,38.0,39.0,0.0,0.0,0.0
2019-08-26T15:45,48.0,0.0,37.0,40.0,0.0,0.0,0.0
2019-08-26T16:00,43.0,0.0,37.0,40.0,0.0,0.0,0.0
2019-08-26T16:15,45.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-26T16:30,40.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-26T16:45,41.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-26T17:00,40.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-26T17:15,39.0,0.0,33.0,41.0,0.0,0.0,0.0
2019-08-26T17:30,39.0,0.0,33.0,41.0,0.0,0.0,0.0
2019-08-26T17:45,38.0,0.0,33.0,40.0,0.0,0.0,0.0
2019-08-26T18:00,38.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-26T18:15,38.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-26T18:30,38.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-26T18:45,38.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-26T19:00,35.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-26T19:15,38.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-26T19:30,38.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-26T19:45,37.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-26T20:00,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-26T20:15,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-26T20:30,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-26T20:45,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-26T21:00,35.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-26T21:15,37.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-26T21:30,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-26T21:45,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-26T22:00,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-26T22:15,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-26T22:30,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-26T22:45,36.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-26T23:00,35.0,0.0,29.0,42.0,0.0,0.0,0.0
2019-08-26T23:15,35.0,0.0,29.0,42.0,0.0,0.0,0.0
2019-08-26T23:30,35.0,0.0,29.0,42.0,0.0,0.0,0.0
2019-08-26T23:45,34.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T00:00,34.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T00:15,34.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T00:30,33.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T00:45,34.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T01:00,34.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T01:15,34.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T01:30,34.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T01:45,33.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T02:00,34.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T02:15,34.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-27T02:30,33.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T02:45,31.0,0.0,28.0,41.0,0.0,0.0,0.0
2019-08-27T03:00,33.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T03:15,33.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T03:30,31.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T05:12,31.0,0.0,27.0,41.0,0.0,0.0,0.0
2019-08-27T05:12,31.0,0.0,27.0,40.0,0.0,0.0,0.0
2019-08-27T05:15,29.0,0.0,27.0,43.0,0.0,0.0,0.0
2019-08-27T05:30,29.0,0.0,27.0,43.0,0.0,0.0,0.0
2019-08-27T05:45,31.0,0.0,27.0,43.0,0.0,0.0,0.0
2019-08-27T06:00,30.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T06:15,29.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T06:30,32.0,0.0,28.0,42.0,0.0,0.0,0.0
2019-08-27T06:45,32.0,0.0,29.0,42.0,0.0,0.0,0.0
2019-08-27T07:00,32.0,0.0,29.0,42.0,0.0,0.0,0.0
2019-08-27T07:06,33.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-27T07:06,33.0,0.0,29.0,40.0,0.0,0.0,0.0
2019-08-27T07:15,33.0,0.0,29.0,41.0,0.0,0.0,0.0
2019-08-27T07:30,33.0,0.0,30.0,42.0,0.0,0.0,0.0
2019-08-27T07:45,33.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-27T08:00,33.0,0.0,30.0,41.0,0.0,0.0,0.0
2019-08-27T08:15,34.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-27T08:30,34.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-27T08:45,34.0,0.0,32.0,40.0,0.0,0.0,0.0
2019-08-27T09:00,35.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-27T09:15,34.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-27T09:30,34.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-27T09:45,33.0,0.0,33.0,41.0,0.0,0.0,0.0
2019-08-27T10:00,36.0,0.0,33.0,41.0,0.0,0.0,0.0
2019-08-27T10:15,37.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-27T10:30,36.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-27T10:45,39.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-27T11:00,40.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-27T11:15,45.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-27T11:30,45.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-27T11:45,45.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-27T12:00,45.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-27T12:15,45.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-27T12:30,45.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-27T12:45,45.0,0.0,37.0,40.0,0.0,0.0,0.0
2019-08-27T13:00,48.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-27T13:13,48.0,0.0,37.0,39.0,0.0,0.0,0.0
2019-08-27T13:13,48.0,0.0,37.0,39.0,0.0,0.0,0.0
2019-08-27T13:15,48.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-27T13:30,49.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-27T13:45,52.0,0.0,39.0,40.0,0.0,0.0,0.0
2019-08-27T14:00,53.0,0.0,39.0,40.0,0.0,0.0,0.0
2019-08-27T14:15,53.0,0.0,39.0,39.0,0.0,0.0,0.0
2019-08-27T14:30,51.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-27T14:45,53.0,0.0,40.0,40.0,0.0,0.0,0.0
2019-08-27T15:00,51.0,0.0,37.0,40.0,0.0,0.0,0.0
2019-08-27T15:15,46.0,0.0,39.0,40.0,0.0,0.0,0.0
2019-08-27T15:30,47.0,0.0,38.0,40.0,0.0,0.0,0.0
2019-08-27T15:45,48.0,0.0,37.0,40.0,0.0,0.0,0.0
2019-08-27T16:00,46.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-27T16:15,45.0,0.0,36.0,40.0,0.0,0.0,0.0
2019-08-27T16:30,43.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-27T16:45,42.0,0.0,35.0,40.0,0.0,0.0,0.0
2019-08-27T17:00,41.0,0.0,34.0,40.0,0.0,0.0,0.0
2019-08-27T17:15,40.0,0.0,34.0,41.0,0.0,0.0,0.0
2019-08-27T17:30,40.0,0.0,34.0,41.0,0.0,0.0,0.0
2019-08-27T17:45,38.0,0.0,33.0,41.0,0.0,0.0,0.0
2019-08-27T18:00,39.0,0.0,33.0,41.0,0.0,0.0,0.0
2019-08-27T18:15,39.0,0.0,33.0,41.0,0.0,0.0,0.0
2019-08-27T18:30,39.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-27T18:45,37.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-27T19:00,38.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-27T19:15,38.0,0.0,32.0,41.0,0.0,0.0,0.0
2019-08-27T19:30,38.0,0.0,31.0,41.0,0.0,0.0,0.0
2019-08-27T19:45,38.0,0.0,31.0,41.0,0.0,0.0,0.0
