Run,Lumi,Event,MR,Rsq,E1,Px1,Py1,Pz1,E2,Px2,Py2,Pz2,HT,MET,nJets,nBJets
147926,462,497778530,408.865,0.0126911,214.36,68.4061,-49.0778,196.857,195.73,-66.6534,35.9759,-179.813,159.933,25.7187,2,0
147926,462,497791138,249.47,0.0377194,128.006,-43.1585,116.446,23.1422,138.771,9.88327,-110.738,-58.5267,236.899,18.1507,3,0
147926,462,497814938,325.304,0.0143133,124.801,-103.334,51.8699,-40.0495,525.457,72.5898,-17.4096,-519.834,190.27,12.8878,2,0
147926,462,497820114,329.261,0.019134,841.023,-51.1374,-63.3622,-812.228,52.838,46.1839,22.082,8.835,267.413,23.9459,3,0
147926,462,497786882,835.409,0.00869064,309.543,-135.584,-58.3852,271.401,589.797,67.2125,25.5687,-575.669,270.222,41.397,3,0
147926,462,497836522,289.526,0.00877144,227.803,107.083,-22.7612,-187.36,126.531,-104.083,16.327,33.9088,214.869,6.71866,4,0
147926,462,497865410,188.985,0.0716725,183.691,97.7767,-66.254,140.001,170.883,-45.3838,41.7799,159.055,179.796,22.6353,2,0
147926,462,497872018,184.787,0.0171402,812.308,93.8234,-24.3046,806.445,396.428,-79.8504,14.6636,387.642,178.106,6.86956,2,0
147926,462,497888442,281.651,0.00888291,233.303,-107.621,22.8267,204.737,103.293,98.5989,-15.7721,-23.3963,209.867,6.36779,2,0
147926,462,497876610,236.487,0.0105613,170.321,34.2782,-98.5277,47.133,147.939,-38.0127,95.8812,-66.6818,257.856,5.80164,4,0
147926,462,497904322,458.786,0.00434726,113.799,41.9686,77.7422,-70.4369,534.329,-35.1483,-80.7899,526.815,176.452,10.6424,2,0
147926,462,497919130,210.503,0.0998454,207.522,-29.2731,131.665,-156.056,131.465,23.2219,-71.2475,-107.381,209.816,32.711,2,0
147926,462,497941074,191.347,0.0115587,602.547,61.7168,77.9154,594.159,614.724,-50.8509,-76.3118,607.744,191.099,4.3512,2,0
147926,462,497919498,255.091,0.0408636,142.515,10.1281,127.011,12.6506,145.102,-16.206,-124.159,48.4963,269.605,20.5913,4,0
147926,462,497953818,281.944,0.011269,342.788,-42.1707,-95.7944,-297.606,81.96,11.2482,77.8137,19.0166,241.967,9.35368,3,0
147926,462,497954346,154.028,0.0396548,194.042,59.1943,-53.719,-176.157,236.455,-64.7634,31.6811,-224.836,152.033,14.3842,2,0
147926,462,497945498,483.499,0.015929,189.187,179.997,-42.9982,-31.2106,572.983,-138.477,-2.70589,-555.917,323.565,19.9848,2,0
147926,462,498004346,234.167,0.0307657,435.454,-96.9921,31.474,-386.813,138.933,79.2442,-56.3082,-96.2519,224.948,17.2742,3,0
147926,462,497993434,386.343,0.0207478,318.509,-88.6321,-170.881,-251.741,505.518,58.4056,168.831,-449.849,418.996,15.5988,3,0
147926,462,498035306,234.664,0.00848807,213.249,-104.42,14.2138,137.129,95.6902,89.5236,30.7222,-7.85062,222.809,4.7079,3,0
147926,462,498014130,344.615,0.00283518,332.157,-149.137,86.3975,-282.695,242.205,149.069,-74.8551,-174.1,339.164,2.0476,2,0
147926,462,498086186,301.354,0.00300419,151.267,-34.4029,-87.6123,-48.5779,667.32,66.0777,26.4799,-663.377,181.303,2.56736,3,0
147926,462,498096162,299.504,0.0306771,149.486,-66.6567,120.473,-48.4781,167.45,21.8529,-107.854,118.293,251.695,18.7615,3,0
147926,462,498104402,429.716,0.00751152,233.795,-193.237,-10.9151,126.965,256.638,166.376,-41.476,-101.04,404.234,8.43295,3,0
147926,462,498127490,229.857,0.0545181,214.587,-97.6894,-62.1267,179.803,70.1303,14.1235,66.478,-14.2245,183.733,21.5572,2,0
147926,462,498125626,346.612,0.0156567,135.102,-103.849,79.2829,-27.9128,301.005,65.501,-48.6228,289.134,212.229,14.7736,2,0
147926,462,498138218,266.184,0.0113981,783.93,-105.213,52.3328,774.677,277.197,108.351,-10.3294,210.624,231.009,6.1322,3,0
147926,462,498137338,198.516,0.0728132,1064.68,4.59064,122.971,-1057.49,269.667,-11.3733,-63.0081,-261.764,187.083,23.542,2,0
147926,462,498124762,449.184,0.0274956,229.706,-6.55115,-188.084,-129.923,716.639,1.50986,150.754,-689.339,340.187,29.4732,3,0
147926,462,498144498,301.525,0.0430469,172.116,-106.802,108.096,-72.8921,206.124,95.1447,-106.682,-143.917,294.904,26.9481,2,0
147926,462,498177322,309.059,0.0300708,120.47,-1.48783,-114.069,36.3092,243.117,-8.85855,90.1354,-224.62,204.648,24.9667,2,0
147926,462,498176138,330.777,0.0237094,344.121,110.919,-58.6058,-319.792,121.182,-105.426,54.9888,-3.42209,244.355,20.8393,2,0
147926,462,498186418,146.951,0.0635788,217.82,4.50275,-71.5538,-205.076,434.939,0.931111,63.0968,-430.199,134.799,19.072,2,0
147926,462,498199114,358.557,0.0197151,286.696,59.1736,176.496,216.589,150.244,-60.8968,-132.479,28.0699,331.956,13.4819,2,0
147926,462,498177994,327.955,0.0654429,254.556,-201.589,-6.8107,142.341,221.685,108.913,-22.0457,189.533,318.209,34.5132,3,0
147926,462,498208466,241.91,0.0234904,155.612,19.4745,115.644,97.6734,248.369,-41.1199,-103.386,221.449,228.536,10.8934,2,0
147926,462,498214610,233.776,0.0115339,599.193,-36.0011,85.4762,591.904,136.177,41.2287,-75.6918,104.45,178.94,7.13461,2,0
147926,462,498235482,207.502,0.03268,417.443,-72.3405,-75.0228,403.971,805.136,61.2372,59.1801,800.398,189.379,13.963,2,0
147926,462,498239618,450.556,0.00301077,208.753,91.1258,1.76635,187.502,244.355,-77.4255,25.7486,-230.036,172.738,6.27711,2,0
147926,462,498247394,232.46,0.0194444,318.679,-73.8829,60.9841,-303.707,108.242,68.7212,-62.9628,-52.7395,189.004,10.8059,2,0
147926,462,498250682,436.129,0.0258945,253.097,186.693,118.379,33.6972,244.149,-146.325,-101.752,-136.432,438.116,22.2475,4,0
147926,462,498272130,603.758,0.0101982,689.712,-109.857,116.579,670.468,150.771,77.0866,-93.8163,-87.7079,281.61,23.3898,2,0
147926,462,498347690,229.768,0.0163829,179.464,95.4972,-64.1241,136.857,281.862,-80.263,64.6147,261.898,218.069,7.41986,2,0
147926,462,498280186,1063.01,0.00247872,493.909,143.85,-209.719,-422.251,609.218,-134.852,135.346,544.561,525.108,10.9594,3,0
147926,462,498363234,209.9,0.116123,337.375,-132.316,-16.8248,-309.697,292.977,64.0929,28.1683,-284.318,203.391,38.0908,2,0
147926,462,498356930,661.687,0.00301583,189.788,-115.647,-83.5906,-123.794,647.544,98.2444,76.9425,635.281,267.483,9.42445,2,0
147926,462,497282915,257.581,0.0733317,183.145,-32.1959,131.811,-121.617,219.217,25.5171,-113.998,-177.94,254.607,35.8878,3,0
147926,462,497276379,353.78,0.0214004,304.154,125.038,-19.4632,-275.796,117.804,-104.9,13.2831,49.2644,232.28,21.534,2,0
147926,462,497294491,240.23,0.0856923,264.154,-119.784,70.4854,223.285,160.292,87.9038,-47.4661,123.254,238.884,36.1056,2,1
147926,462,497347163,365.978,0.00520981,590.649,-21.3314,-151.858,570.162,151.318,21.4646,128.591,72.5884,283.719,4.6228,2,0
147926,462,497377523,172.251,0.0834685,105.374,91.477,-42.134,1.82339,72.2499,-55.2795,45.3802,-0.697085,172.234,23.8334,2,0
147926,462,497386667,191.653,0.0259521,122.609,-6.42059,-77.3678,-93.5978,80.4827,-24.2496,67.95,33.0895,149.781,10.8975,2,0
147926,462,497386699,381.703,0.00789621,275.513,-23.3255,-115.656,-44.2345,760.43,56.8084,61.5586,-755.747,289.412,10.7477,3,0
147926,462,497386579,239.488,0.00337004,141.917,120.326,64.3429,35.1061,105.734,-84.7436,-58.2482,17.6252,239.281,1.9025,2,0
147926,462,497416075,189.787,0.0285461,142.555,38.4188,-72.2257,116.412,71.4102,-22.0826,60.7099,-23.8631,146.409,12.4661,2,0
147926,462,497410131,373.776,0.00827402,139.646,-88.728,-77.1416,-72.6875,275.5,80.5447,85.0982,248.695,234.745,9.8568,2,0
147926,462,497414883,270.405,0.0134714,153.749,127.805,-17.382,78.7755,119.9,-90.6954,9.45133,-76.8901,220.168,7.63908,2,0
147926,462,497414467,308.564,0.0461839,155.357,140.567,-63.0368,-4.55769,196.887,-110.992,21.7231,-158.971,267.152,28.8958,2,0
147926,462,497416819,264.826,0.0206966,388.862,14.5989,97.5782,375.897,107.796,-42.1879,-88.2327,42.724,196.464,13.208,2,0
147926,462,497428075,492.574,0.00373168,119.299,-82.5043,70.5939,44.3624,689.641,86.1597,-32.1737,-683.336,200.555,7.61707,2,0
147926,462,497440835,454.243,0.00551803,399.8,4.5121,-201.079,289.647,954.814,-37.733,183.065,936.062,422.492,6.49107,3,0
147926,462,497387587,535.913,0.00338381,169.394,-107.105,-25.9765,127.505,450.266,106.085,28.5026,-436.43,220.057,8.73223,2,0
147926,462,497463323,705.005,0.00590946,176.102,-21.7905,120.427,-98.7902,917.189,29.5599,-114.644,909.17,241.831,23.879,3,0
147926,462,497508139,300.067,0.0253538,266.156,17.6084,106.871,242.233,105.275,-34.5641,-94.7197,-26.4637,209.141,20.8555,2,0
147926,462,497516683,209.83,0.0579358,225.817,-103.657,-38.516,196.4,302.548,80.1634,46.3149,287.639,203.163,22.7464,2,0
147926,462,497524067,330.55,0.0183349,129.237,-66.8896,88.52,65.3335,229.478,67.8918,-84.0779,-201.682,219.017,17.9495,2,0
147926,462,497517067,246.283,0.0335823,499.779,-81.4706,81.3956,-486.106,154.156,62.5966,-74.5434,-118.973,212.504,17.9202,2,0
147926,462,497540259,317.361,0.0271726,334.582,76.3841,74.4541,-316.679,107.411,-76.5552,-72.1174,11.9034,211.842,25.9334,2,1
147926,462,497531003,213.321,0.0410307,113.637,-9.2221,110.928,-14.8421,119.415,3.4712,-93.3186,-72.4603,204.694,18.5582,2,1
147926,462,497560563,201.992,0.0851112,299.17,11.9528,107.739,-278.044,402.797,-2.13647,-86.2239,-393.257,194.651,31.9157,2,0
147926,462,497570747,267.438,0.0197325,158.047,-90.8419,18.1437,127.124,892.447,88.7589,-8.88998,887.89,181.839,15.5121,2,0
147926,462,497477315,735.66,0.00677627,597.859,-104.472,-171.946,-486.093,268.055,57.3084,178.741,189.856,511.616,16.825,4,0
147926,462,497575851,339.797,0.0517625,184.603,-26.573,149.476,102.979,157.179,-1.99369,-114.758,-106.188,266.595,39.4107,2,0
147926,462,497589003,293.47,0.043083,160.935,-96.6353,127.5,-6.10776,143.799,41.023,-108.783,84.3021,276.245,23.7439,2,0
147926,462,497568987,667.782,0.00726103,183.273,75.652,146.834,42.113,932.33,-75.4985,-133.014,-919.558,328.449,19.5131,3,0
147926,462,497607915,254.564,0.0234134,154.999,48.4698,135.709,-55.2138,135.196,-2.54272,-107.267,-80.6682,251.403,13.9006,2,0
147926,462,497633539,353.921,0.0370552,199.739,149.256,-7.90256,-129.619,625.168,-120.801,0.860241,-613.171,270.269,31.1131,2,0
147926,462,497669363,860.89,0.000921475,353.133,-59.0119,121.938,325.736,529.212,74.4124,-85.357,-516.793,248.706,4.73788,2,0
147926,462,497704475,162.086,0.0369629,571.964,57.4432,-69.5447,564.674,493.57,-47.0344,54.1831,488.23,161.951,11.0978,2,0
147926,462,497724971,247.333,0.0331291,238.179,-119.211,-3.72359,-205.215,111.639,103.17,-0.324827,-39.1972,222.44,16.9609,2,0
147926,462,497712811,395.073,0.0233271,274.877,-49.118,-181.415,2.87325,232.262,57.6643,176.875,137.369,419.73,19.392,3,0
147926,462,497715019,295.07,0.027053,199.753,-75.7707,-143.945,-113.747,207.027,29.0358,122.466,-164.042,288.531,13.9229,2,0
147926,462,497728523,748.133,0.00393755,295.082,109.816,132.65,-238.46,499.011,-115.271,-120.17,455.283,345.892,12.6956,3,1
147926,462,497778243,540.834,0.00241472,281.036,82.0057,2.72547,268.18,307.077,-75.7387,-6.46306,-249.382,238.795,9.24132,3,0
147926,462,497790771,167.834,0.0225367,97.983,85.086,0.0836031,47.0655,91.0338,-80.4618,-18.4822,36.8613,167.643,7.8633,2,0
147926,462,497804379,234.369,0.0212005,155.25,-56.1545,23.4785,-142.352,194.116,54.0305,-3.65488,71.8063,213.424,21.8659,3,0
147926,462,497857779,162.867,0.0762253,90.6977,-61.3883,-62.7684,16.2657,84.3966,-72.5196,-4.88513,40.3635,160.481,13.0738,2,0
147926,462,497855979,233.532,0.053212,324.085,-90.3925,-82.3592,-293.58,139.69,80.8384,54.0984,-99.2093,227.128,23.2838,3,0
147926,462,497872539,212.792,0.0516943,131.519,-61.5125,97.0651,62.4016,85.239,33.5632,-71.8106,-29.4557,194.182,20.2568,2,0
147926,462,497882387,210.309,0.0166148,117.143,-112.089,-17.7853,-24.5388,95.4149,92.1146,2.53693,19.7844,205.64,8.12942,2,0
147926,462,497881723,419.695,0.0166654,384.838,129.346,64.5063,356.478,126.357,-95.6402,-46.1801,-66.6416,250.744,20.3807,2,0
147926,462,497905571,326.491,0.0329163,123.522,118.305,29.6729,-7.2297,375.347,-73.153,0.216629,-368.011,195.123,28.2617,2,0
147926,462,497903971,261.006,0.0198345,204.078,-83.1532,2.7976,186.028,93.0748,65.3204,47.5716,-45.4066,164.007,16.5511,2,0
147926,462,497935067,237.129,0.0402819,313.4,-113.231,-30.2213,-290.201,221.523,107.221,43.6748,-187.877,232.97,19.8863,2,0
147926,462,497932227,317.979,0.0030513,427.826,147.015,-16.7069,400.63,129.7,-114.166,19.4233,54.1533,263.768,2.09966,2,0
147926,462,497942083,372.732,0.00865197,118.192,-94.7217,-55.8381,-39.2947,755.249,96.2424,8.53574,-749.02,206.575,10.0231,2,0
147926,462,497950603,261.221,0.00585254,343.643,-138.994,-3.78838,-313.655,662.27,81.4692,9.0602,-657.108,221.017,4.47069,2,0
147926,462,497959523,208.676,0.041217,128.655,-51.2048,107.574,-44.2932,122.877,15.5969,-79.0522,-91.2122,199.715,14.7342,2,0
147926,462,498008779,209.432,0.0200646,295.046,-63.6352,40.3997,284.93,75.1962,50.3183,-51.6562,19.3621,147.489,11.6871,2,0
147926,462,498021123,250.887,0.0551791,132.683,-108.723,-65.1271,-36.3267,184.822,74.3964,64.2695,-155.532,225.049,27.1006,2,0
147926,462,498037219,526.229,0.0287503,237.748,104.4,152.103,147.261,313.918,-80.271,-120.694,-266.725,331.868,43.1554,3,0
147926,462,498045163,240.798,0.0265499,352.803,107.59,-49.1054,-308.393,82.8759,-68.6526,36.4946,-26.4138,199.365,12.9955,3,1
147926,462,498038779,286.759,0.0183691,433.691,-10.788,105.245,420.306,94.4641,33.3154,-84.0769,20.9498,196.234,15.5563,2,0
147926,462,498083835,353.327,0.00664483,386.586,15.3334,126.718,-364.681,126.451,-16.1272,-124.461,-5.88332,253.144,6.6073,2,1
147926,462,498091619,367.67,0.0106722,264.595,-116.716,-72.2944,-213.149,168.593,103.769,56.743,74.078,284.251,10.5347,5,0
147926,462,498128867,528.329,0.00903629,309.763,-16.2332,151.138,-168.189,313.568,41.2738,-137.421,278.107,386.16,17.0444,4,0
147926,462,498117907,200.981,0.0663216,306.997,-115.547,14.4627,-263.25,157.231,79.0647,-23.1897,-133.107,229.808,23.0353,3,0
147926,462,498148467,305.35,0.0727689,1306.39,27.471,-203.865,-1290.01,572.778,-22.9306,96.6329,-563.485,305.024,32.9975,2,0
147926,462,498164243,192.268,0.0563892,157.27,-93.9019,-57.2566,-111.789,97.0385,77.1604,23.2845,-53.5881,190.578,18.7818,2,0
147926,462,498163891,267.048,0.0367849,174.179,-95.3587,-78.5007,-120.808,403.363,76.5065,70.8958,-389.038,227.818,24.79,2,0
147926,462,498179923,240.739,0.0442021,637.581,-30.2593,-105.991,627.908,155.023,17.4586,86.8007,126.71,198.765,23.1044,2,0
147926,462,498201891,817.497,0.00715438,987.049,127.285,-6.85074,978.707,182.908,-103.356,35.8499,-144.353,236.866,35.0314,2,0
147926,462,498207635,337.039,0.042886,328.081,-155.203,17.4946,286.807,699.867,153.829,-7.24535,682.392,310.185,32.0429,2,0
147926,462,498217715,737.596,0.00270842,409.149,-11.7738,89.3029,-347.681,378.944,21.3433,-59.364,373.603,200.852,16.8115,3,0
147926,462,498227715,238.561,0.00136452,97.2019,-89.5151,-2.52349,-35.3392,172.395,65.1159,-18.6227,158.157,157.277,0.844368,2,0
147926,462,498229827,165.218,0.00955436,111.687,-14.546,73.7156,80.9919,71.7554,52.4456,-47.4929,-5.90975,145.891,3.59011,2,0
147926,462,498232939,252.059,0.038694,282.58,59.4903,98.0786,-257.863,742.746,-52.8954,-87.8822,-735.44,217.283,21.4588,2,0
147926,462,498240123,260.309,0.00380384,110.644,-88.5443,-29.2446,59.1369,166.087,64.5383,18.6292,-151.613,160.422,3.40006,2,0
147926,462,498275611,157.031,0.0209402,554.94,35.9628,-51.9721,551.282,140.895,-33.4007,52.0676,126.148,125.061,8.19279,2,0
147926,462,498298579,169.211,0.0444043,129.334,-44.3331,97.809,-70.1385,69.5456,12.4372,-60.0597,-28.9104,168.721,16.8188,2,0
147926,462,498310715,420.163,0.0119216,246.616,51.7886,101.808,1.64441,671.154,-50.5423,-73.9052,-664.924,330.421,18.2501,4,0
147926,462,498312171,231.275,0.0116345,398.846,24.9204,35.873,396.4,160.912,-33.109,-4.96984,-22.8612,181.009,16.2834,3,0
147926,462,498316611,334.824,0.0217943,260.979,120.07,-133.15,-189.132,117.422,-76.4035,86.6934,15.4468,294.848,16.1506,2,0
147926,462,498322739,335.351,0.0117868,209.752,-32.8008,97.4173,182.534,135.64,27.47,-81.0401,-104.26,188.36,15.4741,2,0
147926,462,498241155,785.8,0.00208701,251.315,51.1442,60.5279,-238.248,674.2,-33.7302,-69.177,616.02,317.02,14.7576,4,0
147926,462,498326491,331.884,0.0117586,246.452,-57.6727,154.645,-181.406,276.582,37.5883,-130.2,-5.47204,378.73,7.79755,3,0
147926,462,498331411,463.489,0.00883937,150.661,129.6,-0.603379,74.839,415.765,-107.477,-50.1001,-398.205,248.182,19.6839,2,1
147926,462,497310636,581.469,0.00883974,145.685,1.87919,124.608,-70.1645,734.387,-21.811,-100.249,727.057,227.216,23.1517,2,0
147926,462,497292812,161.679,0.0191651,442.538,-83.9179,17.6578,434.022,431.679,72.9449,-20.2996,424.854,161.472,5.93574,2,0
147926,462,497304940,159.097,0.0325775,181.525,-73.2788,-58.7408,-154.548,154.145,57.1267,28.8224,-139.799,157.902,12.0121,2,0
147926,462,497310676,498.818,0.0117949,226.14,-79.4912,89.0789,190.945,279.226,66.5696,-73.0698,-260.278,218.237,24.6024,2,0
147926,462,497325796,221.166,0.0378165,250.043,-126.461,9.40063,215.001,139.543,90.9762,10.6831,104.431,218.412,15.4351,2,0
147926,462,497335268,214.245,0.010777,99.3695,-32.4571,88.7949,26.8088,123.178,-1.11477,-93.2202,-79.1074,187.768,6.08337,2,0
147926,462,497353076,326.47,0.0436198,256.073,-153.102,-41.5181,114.209,144.181,133.951,47.5161,-21.8889,308.768,29.4726,3,0
147926,462,497365492,504.836,0.00436924,239.741,147.914,91.8339,-163.208,298.186,-138.142,-47.3037,227.424,320.129,6.14605,3,0
147926,462,497386692,193.483,0.00825102,187.038,2.17758,108.261,124.932,165.471,-7.45482,-78.504,37.5988,263.058,3.59075,4,0
147926,462,497383404,469.847,0.00793099,223.586,78.9799,106.736,-29.6264,901.702,-78.1993,-72.1451,-893.119,259.374,12.867,4,0
147926,462,497389964,228.471,0.0358123,181.948,-49.539,65.9064,-48.9008,435.739,1.92383,-76.2971,-406.908,259.959,18.1228,4,0
147926,462,497392404,460.466,0.0111379,220.194,133.436,-111.95,-131.553,250.217,-96.211,87.307,212.767,304.098,15.0177,2,0
147926,462,497426180,370.376,0.00283736,326.524,-76.6675,-56.655,311.998,115.508,61.7181,64.0919,-72.5454,184.306,3.99735,2,0
147926,462,497449340,232.359,0.0179926,163.503,-93.0405,78.1432,-108.445,147.733,69.6836,-86.2018,-96.008,232.347,9.34127,2,0
147926,462,497407948,495.661,0.00166336,160.785,57.2798,-50.9181,93.1384,614.725,-29.9489,36.1348,-554.665,355.798,6.50703,4,0
147926,462,497451916,223.507,0.0380463,124.481,-95.8546,32.37,-71.5289,263.84,94.3605,24.8409,-243.813,198.748,14.8714,2,0
147926,462,497468196,166.075,0.0273345,101.147,81.1035,58.2727,-7.96665,73.4039,-59.8293,-17.5706,-34.3746,162.223,12.441,2,0
147926,462,497488308,253.57,0.0215525,202.906,0.545507,137.189,149.163,135.176,8.48732,-112.626,73.133,250.135,10.0307,2,0
147926,462,497488300,229.156,0.123251,316.146,66.6169,149.705,-242.023,78.6656,-17.1573,-58.0969,-47.6037,235.825,40.7517,3,0
147926,462,497505428,329.801,0.0262752,169.782,73.8509,130.614,78.6171,162.416,-66.0344,-105.174,-102.938,274.232,19.445,2,0
147926,462,497512836,568.601,0.00705599,307.064,-114.988,-34.5915,-256.411,309.222,110.295,-8.55887,263.203,272.434,18.6058,4,0
147926,462,497526964,351.138,0.00380291,133.54,110.481,6.86383,-72.1222,835.032,-101.456,-13.0539,-824.323,240.07,4.46112,3,0
147926,462,497533692,375.134,0.0195291,139.592,72.3447,-115.486,-28.3671,484.059,-46.2244,109.195,-469.135,254.851,19.5558,2,1
147926,462,497543572,218.472,0.0896088,124.922,-95.6746,-50.3409,62.0188,247.175,59.2386,23.7394,238.581,171.929,39.4449,2,0
147926,462,497539796,456.371,0.00354419,143.011,-23.7399,-126.638,59.1562,445.183,22.9832,121.075,-426.87,252.081,5.97679,2,0
147926,462,497524908,995.899,0.00211013,448.324,29.963,127.794,428.27,554.771,-19.7739,-113.434,-542.396,246.403,17.4218,2,0
147926,462,497578580,242.632,0.048791,197.604,-141.35,60.2829,84.529,95.613,88.2001,-1.22298,32.5846,252.421,21.841,4,0
147926,462,497580740,409.764,0.00636709,134.377,-119.396,51.4604,6.17506,501.217,109.857,-49.9755,-486.287,250.703,8.68716,2,0
147926,462,497581548,284.087,0.00687828,173.793,-113.627,114.603,-45.9023,133.927,72.0397,-98.4181,-53.5808,283.351,3.764,2,0
147926,462,497595908,252.031,0.0272923,151.46,-88.8408,58.9438,-106.36,540.531,37.1583,-47.3126,-537.123,166.776,15.7778,2,0
147926,462,497583588,343.817,0.00972526,428.576,92.6117,-10.7924,418.12,155.956,-84.2366,11.7765,-29.9296,228.347,12.3236,3,0
147926,462,497601716,295.609,0.00635177,167.244,55.0964,103.674,-117.966,589.02,-30.1595,-113.341,-576.855,234.69,4.25915,2,0
147926,462,497600588,630.203,0.00505977,489.315,-61.6189,136.374,-465.589,215.898,22.8608,-133.576,161.383,290.727,14.5427,3,0
147926,462,497625940,168.218,0.00988839,412.284,-73.3269,-42.3467,403.478,269.312,68.2179,42.6062,256.728,165.106,3.30373,2,0
147926,462,497614244,909.053,0.00723996,414.833,-342.21,31.2786,-207.624,1511.81,322.489,-73.2661,-1468.53,678.636,18.8144,4,0
147926,462,497646948,362.402,0.0180914,110.617,91.3846,53.9727,26.6595,417.375,-68.5009,-47.4129,-408.892,189.442,22.3174,2,0
147926,462,497637860,230.807,0.0997613,403.771,-72.7492,76.1449,389.438,71.2775,45.4152,-47.1525,23.3478,170.778,50.5652,2,0
147926,462,497676604,228.918,0.0305681,110.143,33.0924,97.0721,-38.4374,123.138,-65.7454,-69.8926,76.1055,198.513,15.1324,2,0
147926,462,497726380,438.503,0.00328317,481.594,115.833,-33.2363,-465.998,106.743,-75.3973,2.88369,74.849,195.959,5.95844,2,0
147926,462,497779156,167.526,0.164179,163.118,68.6761,-48.8276,139.068,302.592,-28.1599,61.6152,294.765,152.01,77.7411,2,0
147926,462,497787964,307.279,0.0391021,209.854,-117.467,13.6783,-166.736,115.664,84.1648,-14.1559,77.7866,210.493,31.1715,3,0
147926,462,497846564,215.693,0.0282673,503.146,57.6526,-67.8481,-495.017,87.0873,-53.5251,41.94,-53.7599,157.034,18.1724,2,1
147926,462,497841132,241.864,0.0328324,146.545,-122.315,-30.3539,72.3645,145.99,110.612,32.3342,85.619,241.266,15.5011,2,0
147926,462,497879676,271.729,0.0152378,137.515,-23.6314,104.981,-83.6306,136.638,24.6424,-101.705,86.0048,212.255,10.491,2,0
147926,462,497876252,143.398,0.0702586,126.43,33.4903,55.9728,-107.97,63.8426,-21.2186,-57.4431,-15.7002,126.464,22.3583,2,0
147926,462,497886076,134.823,0.0185378,445.443,-51.557,-48.2392,-439.665,560.795,59.1323,18.7538,-557.214,132.64,6.46806,2,0
147926,462,497882412,575.64,0.00171154,766.803,-89.8595,-22.6162,761.165,240.733,81.6792,38.8795,-82.9863,236.119,6.67758,3,0
147926,462,497894852,321.521,0.0164863,179.534,-154.915,84.3347,-19.704,149.474,135.354,-51.9171,-25.7576,321.352,9.5009,2,0
147926,462,497908788,244.734,0.0153512,118.832,25.991,-103.452,51.3301,130.16,-25.0667,93.1395,-85.1952,203.12,9.50893,2,0
147926,462,497921996,405.355,0.00579098,479.115,-64.4241,-77.5249,-468.311,101.264,45.2555,70.7191,54.6075,184.759,9.91111,2,0
147926,462,497926580,222.646,0.0531364,272.301,14.0662,121.818,241.68,78.2963,-23.2158,-68.7736,25.8628,195.214,21.751,2,0
147926,462,497939204,386.064,0.0282884,577.714,186.262,63.9012,542.204,1045.77,-141.601,-69.2301,1033.73,354.537,21.3673,2,0
147926,462,497939620,456.99,0.017576,207.533,110.791,-167.238,-50.72,271.376,-105.459,162.522,188.695,394.347,18.2869,2,0
147926,462,497956820,205.005,0.0355835,171.845,77.4911,-71.3358,22.3057,119.717,-62.5319,69.0435,73.3352,255.928,14.3746,3,0
147926,462,497951724,299.96,0.0106213,326.022,-36.0106,92.7097,-310.273,86.0004,36.222,-71.9718,28.7549,180.031,9.53357,2,0
147926,462,497911884,157.298,0.0298378,496.392,-12.8476,86.1472,-488.603,247.429,-6.25643,-50.4959,-90.962,303.072,9.00138,3,0
147926,462,497953364,513.275,0.00389706,237.409,14.5549,126.739,-199.347,280.206,-32.6204,-109.25,255.35,241.588,7.92648,2,0
147926,462,497984220,136.567,0.00679079,190.412,-50.3313,7.36956,-85.6902,469.031,46.3405,-18.9912,-466.313,214.082,2.23869,3,0
147926,462,497972796,243.904,0.0417372,348.751,100.514,-58.5952,319.123,113.324,-67.9292,65.4094,62.1412,219.355,21.0998,3,0
147926,462,497989420,267.924,0.0193541,752.333,126.626,4.27291,-723.537,380.742,-126.008,10.6295,-357.827,267.248,10.5442,3,0
147926,462,497994532,511.913,0.00336273,298.912,-181.558,173.059,-156.008,429.579,186.248,-150.669,-352.243,490.385,3.76959,2,0
147926,462,498005924,295.812,0.0826466,156.662,-110.319,-74.7857,-79.8352,142.14,-1.49442,95.2463,104.617,228.537,42.4953,2,1
147926,462,498018772,265.702,0.0173679,169.897,75.8779,11.511,118.561,125.165,-55.4235,-30.855,-107.367,172.157,15.3252,3,0
147926,462,498025444,292.271,0.0163875,126.619,-55.7026,-92.9864,-63.3067,182.696,39.8756,79.7003,158.536,197.513,12.9824,2,0
147926,462,498055004,359.458,0.0110914,131.181,-37.1539,-118.766,39.6551,542.705,35.7243,113.867,527.757,243.858,11.7314,3,0
147926,462,498062244,237.72,0.0131596,128.065,-55.7952,102.206,50.9411,216.704,37.3478,-97.7259,157.396,240.946,7.06688,3,0
147926,462,498078596,188.664,0.0337574,143.868,45.0814,85.8419,-1.44573,127.091,-34.5705,-79.2106,41.6125,225.826,12.3469,4,0
147926,462,498081436,189.696,0.0331478,113.302,-69.4225,-61.2875,-64.7652,206.242,-37.812,65.2514,-191.626,168.02,8.68222,2,0
147926,462,498073612,199.066,0.0201811,107.08,34.2037,-83.242,56.462,94.3938,-13.6094,78.319,-48.2578,169.488,10.6128,2,0
147926,462,498082292,195.061,0.0599203,112.678,31.6587,-107.474,7.84657,90.7828,9.65239,63.8451,-63.4243,176.61,20.7874,2,1
