Ticker,BioNTech,BioNTech,BioNTech,BioNTech,BioNTech,BioNTech,Moderna,Moderna,Moderna,Moderna,Moderna,Moderna,Johnson & Johnson,Johnson & Johnson,Johnson & Johnson,Johnson & Johnson,Johnson & Johnson,Johnson & Johnson,Inovio Pharmaceuticals,Inovio Pharmaceuticals,Inovio Pharmaceuticals,Inovio Pharmaceuticals,Inovio Pharmaceuticals,Inovio Pharmaceuticals,Sinovac,Sinovac,Sinovac,Sinovac,Sinovac,Sinovac,Sinopharm,Sinopharm,Sinopharm,Sinopharm,Sinopharm,Sinopharm,Novavax,Novavax,Novavax,Novavax,Novavax,Novavax,Astrazeneca,Astrazeneca,Astrazeneca,Astrazeneca,Astrazeneca,Astrazeneca
Stock Info,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,33.599998474121094,30.329999923706055,33.04999923706055,33.18000030517578,615100,33.18000030517578,21.5,20.549999237060547,21.5,20.6200008392334,3348400,20.6200008392334,149.41000366210938,147.92999267578125,148.41000366210938,149.1699981689453,9083600.0,142.5799560546875,3.440000057220459,3.2300000190734863,3.440000057220459,3.2899999618530273,738500,3.2899999618530273,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0,3.426236391067505,5.809999942779541,4.760000228881836,4.880000114440918,5.739999771118164,9559900,5.739999771118164,51.54999923706055,51.15999984741211,51.439998626708984,51.33000183105469,2685900.0,48.57044219970703
2020-01-21,36.540000915527344,33.51300048828125,33.790000915527344,36.540000915527344,264500,36.540000915527344,21.489999771118164,20.645000457763672,20.790000915527344,20.940000534057617,2089600,20.940000534057617,150.1699981689453,148.5,148.5800018310547,149.27000427246094,9543900.0,142.67555236816406,3.75,3.390000104904175,3.5199999809265137,3.559999942779541,6385600,3.559999942779541,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0,3.426236391067505,9.989999771118164,7.320000171661377,9.149999618530273,9.819999694824219,55305200,9.819999694824219,51.040000915527344,50.47999954223633,50.47999954223633,50.79999923706055,1964100.0,48.06892776489258
2020-01-22,39.029998779296875,36.75,37.61000061035156,38.880001068115234,318200,38.880001068115234,23.200000762939453,21.700000762939453,22.079999923706055,21.969999313354492,10920700,21.969999313354492,149.17999267578125,146.0,146.6999969482422,148.25,10305300.0,141.70062255859375,3.559999942779541,3.3299999237060547,3.549999952316284,3.440000057220459,2001600,3.440000057220459,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0,3.426236391067505,8.5,6.800000190734863,8.380000114440918,7.090000152587891,16921200,7.090000152587891,51.0,50.33000183105469,51.0,50.45000076293945,1924000.0,47.73774719238281
2020-01-23,37.54999923706055,35.310001373291016,37.209999084472656,36.70000076293945,192900,36.70000076293945,22.649999618530273,21.399999618530273,22.170000076293945,21.469999313354492,3663900,21.469999313354492,148.77000427246094,146.75999450683594,148.0399932861328,148.52999877929688,8671900.0,141.96823120117188,4.099999904632568,3.609999895095825,3.890000104904175,3.8399999141693115,12313600,3.8399999141693115,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0,3.426236391067505,8.140000343322754,7.239999771118164,7.880000114440918,7.659999847412109,16709400,7.659999847412109,50.349998474121094,49.9900016784668,50.33000183105469,50.20000076293945,1560800.0,47.501190185546875
2020-01-24,35.900001525878906,33.566001892089844,35.31999969482422,34.9900016784668,209700,34.9900016784668,21.878999710083008,20.899999618530273,21.600000381469727,21.1200008392334,2947800,21.1200008392334,148.9499969482422,147.92999267578125,148.5800018310547,148.32000732421875,9051900.0,141.76751708984375,4.699999809265137,4.119999885559082,4.489999771118164,4.239999771118164,24626700,4.239999771118164,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,200.0,3.3232619762420654,8.119999885559082,7.510000228881836,7.989999771118164,7.800000190734863,10553600,7.800000190734863,50.619998931884766,49.20000076293945,50.52000045776367,49.279998779296875,4466500.0,46.63064956665039
2020-01-27,34.53499984741211,32.75,33.2400016784668,33.20000076293945,120000,33.20000076293945,23.1200008392334,21.1200008392334,22.100000381469727,22.739999771118164,10294700,22.739999771118164,149.4600067138672,147.0,147.52000427246094,148.75,7587100.0,142.17849731445312,5.949999809265137,5.099999904632568,5.599999904632568,5.320000171661377,40859100,5.320000171661377,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,9.319999694824219,8.3100004196167,9.229999542236328,8.5,16742100,8.5,49.06999969482422,48.61000061035156,48.90999984741211,48.900001525878906,2265600.0,46.27108383178711
2020-01-28,34.83000183105469,32.599998474121094,34.040000915527344,34.220001220703125,165200,34.220001220703125,23.5,21.850000381469727,23.5,22.360000610351562,5649300,22.360000610351562,150.57000732421875,148.14999389648438,148.4600067138672,149.5,7336600.0,142.89540100097656,5.679999828338623,4.28000020980835,5.670000076293945,4.360000133514404,23851800,4.360000133514404,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,8.170000076293945,7.010000228881836,8.010000228881836,7.170000076293945,8664300,7.170000076293945,49.709999084472656,49.310001373291016,49.5,49.599998474121094,1765400.0,46.93344497680664
2020-01-29,33.95000076293945,31.739999771118164,33.95000076293945,31.799999237060547,184200,31.799999237060547,22.34000015258789,20.450000762939453,22.229999542236328,20.549999237060547,4671900,20.549999237060547,151.19000244140625,149.1300048828125,149.4499969482422,150.5399932861328,6288600.0,143.88943481445312,4.550000190734863,3.9200000762939453,4.489999771118164,4.110000133514404,10834300,4.110000133514404,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,7.340000152587891,6.260000228881836,7.21999979019165,6.840000152587891,5591100,6.840000152587891,50.11000061035156,49.630001068115234,50.09000015258789,49.65999984741211,4044800.0,46.99021911621094
2020-01-30,31.190000534057617,28.579999923706055,30.700000762939453,29.899999618530273,228600,29.899999618530273,21.739999771118164,20.799999237060547,21.049999237060547,20.989999771118164,3061800,20.989999771118164,150.50999450683594,149.0500030517578,150.02999877929688,150.36000061035156,6470600.0,143.71739196777344,4.880000114440918,4.5,4.860000133514404,4.659999847412109,20998900,4.659999847412109,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,7.099999904632568,6.730000019073486,7.03000020980835,7.0,3738800,7.0,49.38999938964844,48.939998626708984,49.369998931884766,49.09000015258789,5974200.0,46.450862884521484
2020-01-31,30.950000762939453,28.5,30.360000610351562,29.209999084472656,138700,29.209999084472656,21.31999969482422,20.049999237060547,21.139999389648438,20.510000228881836,2833600,20.510000228881836,150.0,148.63999938964844,149.75,148.8699951171875,8651700.0,142.293212890625,4.809999942779541,4.300000190734863,4.800000190734863,4.53000020980835,13975600,4.53000020980835,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,7.789999961853027,6.789999961853027,7.210000038146973,7.619999885559082,6765900,7.619999885559082,49.18000030517578,48.470001220703125,49.18000030517578,48.70000076293945,4129300.0,46.08182907104492
2020-02-03,30.690000534057617,28.780000686645508,29.799999237060547,30.270000457763672,177600,30.270000457763672,21.059999465942383,19.700000762939453,20.65999984741211,20.3799991607666,3155400,20.3799991607666,150.49000549316406,149.24000549316406,149.4199981689453,150.1699981689453,5765200.0,143.5357666015625,4.46999979019165,3.7100000381469727,4.360000133514404,3.9100000858306885,11367800,3.9100000858306885,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,7.429999828338623,6.75,7.260000228881836,6.809999942779541,4195600,6.809999942779541,48.93000030517578,48.45000076293945,48.619998931884766,48.5099983215332,1990900.0,45.902042388916016
2020-02-04,32.91999816894531,29.170000076293945,29.170000076293945,32.91999816894531,137600,32.91999816894531,20.8799991607666,19.75,20.09000015258789,20.8700008392334,1824400,20.8700008392334,152.75,151.1999969482422,151.49000549316406,151.60000610351562,6541400.0,144.9026336669922,3.9000000953674316,3.3299999237060547,3.740000009536743,3.7100000381469727,9551300,3.7100000381469727,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,7.070000171661377,6.550000190734863,6.630000114440918,7.010000228881836,4168300,7.010000228881836,49.09000015258789,48.720001220703125,48.7599983215332,48.7599983215332,1698800.0,46.13860321044922
2020-02-05,34.0,28.690000534057617,34.0,29.25,405000,29.25,21.200000762939453,19.670000076293945,20.989999771118164,20.049999237060547,2656800,20.049999237060547,154.02000427246094,151.30999755859375,151.72000122070312,153.99000549316406,5979900.0,147.18701171875,3.7100000381469727,3.4000000953674316,3.5,3.559999942779541,4183600,3.559999942779541,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,7.010000228881836,6.590000152587891,6.900000095367432,6.96999979019165,2158500,6.96999979019165,49.849998474121094,49.22999954223633,49.459999084472656,49.72999954223633,2303000.0,47.056453704833984
2020-02-06,32.93000030517578,29.68000030517578,32.0,32.93000030517578,387400,32.93000030517578,20.31999969482422,19.700000762939453,20.270000457763672,19.8799991607666,1929700,19.8799991607666,154.5,152.74000549316406,154.25,153.52999877929688,6201200.0,146.74732971191406,3.559999942779541,3.25,3.549999952316284,3.369999885559082,6243500,3.369999885559082,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,6.980000019073486,6.710000038146973,6.889999866485596,6.840000152587891,1457600,6.840000152587891,50.099998474121094,49.5,49.689998626708984,50.029998779296875,2531000.0,47.34032440185547
2020-02-07,32.4900016784668,30.06999969482422,31.8799991607666,30.8799991607666,166700,30.8799991607666,23.389999389648438,19.790000915527344,19.790000915527344,23.239999771118164,10144200,23.239999771118164,153.4600067138672,151.5500030517578,153.33999633789062,151.88999938964844,5700300.0,145.17979431152344,3.390000104904175,3.140000104904175,3.359999895095825,3.190000057220459,4360800,3.190000057220459,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,6.889999866485596,6.260000228881836,6.760000228881836,6.309999942779541,2607200,6.309999942779541,49.91999816894531,49.369998931884766,49.88999938964844,49.400001525878906,1995500.0,46.744197845458984
2020-02-10,32.150001525878906,30.110000610351562,30.989999771118164,32.119998931884766,121700,32.119998931884766,23.950000762939453,22.382999420166016,23.5,23.649999618530273,9356800,23.649999618530273,151.91000366210938,150.88999938964844,151.67999267578125,151.86000061035156,4835600.0,145.151123046875,3.9200000762939453,3.25,3.3299999237060547,3.4800000190734863,15857100,3.4800000190734863,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,7.389999866485596,6.429999828338623,6.429999828338623,7.019999980926514,6183600,7.019999980926514,49.939998626708984,49.349998474121094,49.4900016784668,49.90999984741211,1983200.0,47.22677993774414
2020-02-11,31.479999542236328,29.799999237060547,31.479999542236328,30.709999084472656,175300,30.709999084472656,22.739999771118164,21.280000686645508,22.09000015258789,21.350000381469727,6188300,21.350000381469727,152.3800048828125,151.5399932861328,152.2899932861328,151.99000549316406,3715300.0,145.275390625,3.450000047683716,3.259999990463257,3.4200000762939453,3.390000104904175,4488600,3.390000104904175,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,7.349999904632568,6.699999809265137,6.929999828338623,7.210000038146973,2429000,7.210000038146973,49.97999954223633,49.540000915527344,49.939998626708984,49.779998779296875,1848800.0,47.10376739501953
2020-02-12,31.100000381469727,29.0,30.0,29.559999465942383,157700,29.559999465942383,19.670000076293945,18.5,19.639999389648438,19.010000228881836,19231800,19.010000228881836,152.14999389648438,150.9199981689453,151.8699951171875,151.08999633789062,5166800.0,144.4151153564453,3.4800000190734863,3.2899999618530273,3.4000000953674316,3.3399999141693115,3797300,3.3399999141693115,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,7.690000057220459,7.110000133514404,7.199999809265137,7.309999942779541,2715000,7.309999942779541,49.79999923706055,49.36000061035156,49.75,49.58000183105469,2483000.0,46.91452407836914
2020-02-13,30.639999389648438,29.079999923706055,29.510000228881836,30.639999389648438,107100,30.639999389648438,19.799999237060547,18.889999389648438,19.360000610351562,19.045000076293945,6837000,19.045000076293945,151.0399932861328,149.8800048828125,150.16000366210938,150.08999633789062,5480200.0,143.45933532714844,4.050000190734863,3.5999999046325684,3.7200000286102295,3.859999895095825,29261400,3.859999895095825,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,2400.0,3.3232619762420654,8.050000190734863,7.510000228881836,7.599999904632568,7.789999961853027,4408600,7.789999961853027,49.75,48.779998779296875,48.810001373291016,49.33000183105469,2807500.0,46.67796325683594
2020-02-14,31.56999969482422,29.719999313354492,31.0,30.75,128700,30.75,19.290000915527344,18.850000381469727,19.270000457763672,19.0,5384500,19.0,150.63999938964844,149.14999389648438,150.55999755859375,150.1300048828125,5716300.0,143.49755859375,4.5,4.070000171661377,4.389999866485596,4.150000095367432,37226100,4.150000095367432,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,0.0,3.3232619762420654,8.079999923706055,7.320000171661377,8.050000190734863,7.679999828338623,2732800,7.679999828338623,48.220001220703125,47.400001525878906,48.189998626708984,47.849998474121094,6665400.0,45.27752685546875
2020-02-18,31.540000915527344,30.260000228881836,30.489999771118164,31.540000915527344,66200,31.540000915527344,19.350000381469727,18.56999969482422,19.139999389648438,18.90999984741211,4121900,18.90999984741211,150.74000549316406,149.05999755859375,150.47000122070312,149.13999938964844,7230700.0,142.55128479003906,4.550000190734863,4.159999847412109,4.449999809265137,4.21999979019165,15211000,4.21999979019165,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.4800000190734863,3.4800000190734863,3.4800000190734863,3.4800000190734863,5000.0,3.25773286819458,8.180000305175781,7.559999942779541,7.690000057220459,7.989999771118164,2577100,7.989999771118164,49.2599983215332,48.59000015258789,48.959999084472656,49.11000061035156,3927900.0,46.46978759765625
2020-02-19,32.290000915527344,30.75,31.5,32.25,253800,32.25,19.239999771118164,18.725000381469727,19.09000015258789,18.920000076293945,3148000,18.920000076293945,149.75999450683594,148.5800018310547,149.2100067138672,148.94000244140625,6115200.0,142.36012268066406,4.289999961853027,3.609999895095825,4.210000038146973,3.809999942779541,14385400,3.809999942779541,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.4800000190734863,3.4800000190734863,3.4800000190734863,3.4800000190734863,0.0,3.25773286819458,8.029999732971191,7.630000114440918,7.860000133514404,7.949999809265137,2132000,7.949999809265137,49.560001373291016,49.060001373291016,49.36000061035156,49.310001373291016,3269000.0,46.659034729003906
2020-02-20,32.58000183105469,31.0049991607666,31.719999313354492,32.380001068115234,152200,32.380001068115234,19.170000076293945,18.420000076293945,18.860000610351562,18.540000915527344,4562200,18.540000915527344,149.3800048828125,147.39999389648438,148.61000061035156,148.3699951171875,7464700.0,141.8153076171875,3.7899999618530273,3.569999933242798,3.759999990463257,3.640000104904175,6073200,3.640000104904175,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.4800000190734863,3.4800000190734863,3.4800000190734863,3.4800000190734863,3200.0,3.25773286819458,8.0600004196167,7.760000228881836,7.880000114440918,7.940000057220459,2355000,7.940000057220459,49.18000030517578,48.65999984741211,48.880001068115234,48.939998626708984,3000200.0,46.30892562866211
2020-02-21,32.459999084472656,31.270000457763672,31.799999237060547,32.349998474121094,158700,32.349998474121094,18.549999237060547,17.90999984741211,18.469999313354492,18.229999542236328,3651100,18.229999542236328,150.24000549316406,147.5399932861328,148.08999633789062,149.92999267578125,7776800.0,143.30636596679688,3.880000114440918,3.569999933242798,3.7300000190734863,3.75,7859100,3.75,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.3499999046325684,3.3399999141693115,3.3399999141693115,3.3499999046325684,7600.0,3.136035919189453,7.940000057220459,7.630000114440918,7.869999885559082,7.71999979019165,1804300,7.71999979019165,50.25,49.68000030517578,49.880001068115234,50.16999816894531,4105800.0,47.47279739379883
2020-02-24,31.100000381469727,29.139999389648438,30.0,30.600000381469727,148400,30.600000381469727,19.280000686645508,18.299999237060547,19.229999542236328,18.59000015258789,7605400,18.59000015258789,149.0,145.25,146.5,145.91000366210938,10588900.0,140.35330200195312,4.199999809265137,3.8299999237060547,4.099999904632568,3.9600000381469727,15286400,3.9600000381469727,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.3499999046325684,3.3499999046325684,3.3499999046325684,3.3499999046325684,0.0,3.136035919189453,8.5,7.929999828338623,8.3100004196167,8.15999984741211,5044200,8.15999984741211,48.70000076293945,47.59000015258789,48.25,47.59000015258789,4537600.0,45.03150177001953
2020-02-25,33.959999084472656,30.0,30.0,33.439998626708984,201500,33.439998626708984,26.549999237060547,20.510000228881836,22.149999618530273,23.760000228881836,65001900,23.760000228881836,146.75,143.8300018310547,145.99000549316406,144.64999389648438,10529000.0,139.1412811279297,4.070000171661377,3.5999999046325684,4.019999980926514,3.740000009536743,9679000,3.740000009536743,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.2799999713897705,3.130000114440918,3.2799999713897705,3.130000114440918,14500.0,2.9300873279571533,8.300000190734863,7.699999809265137,8.210000038146973,7.949999809265137,2947800,7.949999809265137,48.099998474121094,46.689998626708984,48.06999969482422,47.08000183105469,4347100.0,44.54892349243164
2020-02-26,34.38999938964844,31.549999237060547,31.850000381469727,33.75,213300,33.75,29.979999542236328,27.079999923706055,29.049999237060547,29.15999984741211,76444500,29.15999984741211,146.22000122070312,143.58999633789062,145.35000610351562,143.67999267578125,10093800.0,138.20822143554688,4.039999961853027,3.7300000190734863,3.799999952316284,3.990000009536743,14289700,3.990000009536743,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.130000114440918,3.130000114440918,3.130000114440918,3.130000114440918,0.0,2.9300873279571533,11.210000038146973,8.319999694824219,8.649999618530273,9.220000267028809,24614800,9.220000267028809,47.97999954223633,47.27000045776367,47.52000045776367,47.56999969482422,3900300.0,45.01258087158203
2020-02-27,33.970001220703125,31.048999786376953,31.450000762939453,33.880001068115234,112400,33.880001068115234,36.0,23.049999237060547,35.880001068115234,26.15999984741211,68256300,26.15999984741211,144.77000427246094,138.9499969482422,142.55999755859375,139.1199951171875,12566700.0,133.82188415527344,5.0,4.099999904632568,4.440000057220459,4.360000133514404,35244300,4.360000133514404,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,1600.0,2.948809862136841,11.880000114440918,9.800000190734863,11.100000381469727,11.800000190734863,27547100,11.800000190734863,46.5,45.04999923706055,46.38999938964844,45.06999969482422,4055800.0,43.516021728515625
2020-02-28,35.099998474121094,32.849998474121094,33.400001525878906,35.099998474121094,234400,35.099998474121094,25.950000762939453,22.014999389648438,23.3799991607666,25.93000030517578,24253700,25.93000030517578,137.2899932861328,130.82000732421875,135.36000061035156,134.47999572753906,19820300.0,129.3585662841797,4.889999866485596,3.930000066757202,4.789999961853027,4.28000020980835,25725700,4.28000020980835,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.109999895095825,3.109999895095825,3.109999895095825,3.109999895095825,100.0,2.9113645553588867,17.709999084472656,12.720000267028809,14.9399995803833,16.0,36295500,16.0,44.06999969482422,42.959999084472656,43.689998626708984,43.79999923706055,5656500.0,42.28981399536133
2020-03-02,36.599998474121094,34.0,35.0099983215332,36.599998474121094,185100,36.599998474121094,30.75,25.209999084472656,27.0,29.8799991607666,33084000,29.8799991607666,140.1300048828125,134.00999450683594,134.77999877929688,140.02000427246094,11508200.0,134.6876220703125,4.5,3.8299999237060547,4.400000095367432,4.389999866485596,16180000,4.389999866485596,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.069999933242798,3.0399999618530273,3.069999933242798,3.0399999618530273,3600.0,2.8458354473114014,14.0,11.489999771118164,13.960000038146973,12.020000457763672,14261700,12.020000457763672,45.869998931884766,44.349998474121094,44.45000076293945,45.869998931884766,6134400.0,44.2884407043457
2020-03-03,40.99800109863281,36.599998474121094,36.650001525878906,38.47999954223633,297900,38.47999954223633,28.600000381469727,26.600000381469727,27.804000854492188,27.90999984741211,17599100,27.90999984741211,140.99000549316406,133.10000610351562,140.0,135.58999633789062,13662500.0,130.4263153076172,7.480000019073486,4.840000152587891,5.119999885559082,7.449999809265137,121306800,7.449999809265137,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.0399999618530273,3.0399999618530273,3.0399999618530273,3.0399999618530273,0.0,2.8458354473114014,11.109999656677246,9.920000076293945,10.5600004196167,10.779999732971191,9957300,10.779999732971191,46.650001525878906,45.119998931884766,46.47999954223633,45.52000045776367,4247800.0,43.95051193237305
2020-03-04,39.29999923706055,38.0,39.0,39.189998626708984,127100,39.189998626708984,28.719999313354492,26.799999237060547,27.989999771118164,27.489999771118164,11817700,27.489999771118164,143.63999938964844,137.13999938964844,137.67999267578125,143.47999572753906,10560500.0,138.01583862304688,9.399999618530273,7.340000152587891,8.4399995803833,8.029999732971191,142160200,8.029999732971191,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,4500.0,2.667970895767212,12.350000381469727,10.100000381469727,10.119999885559082,11.319999694824219,10977400,11.319999694824219,48.689998626708984,46.7400016784668,47.279998779296875,48.599998474121094,3337400.0,46.92430877685547
2020-03-05,38.060001373291016,35.63999938964844,37.709999084472656,37.119998931884766,77000,37.119998931884766,28.950000762939453,26.53499984741211,27.489999771118164,28.010000228881836,14670000,28.010000228881836,142.67999267578125,139.83999633789062,140.8000030517578,142.00999450683594,11339200.0,136.60182189941406,10.100000381469727,7.519999980926514,8.029999732971191,9.800000190734863,112845000,9.800000190734863,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0,2.667970895767212,13.399999618530273,11.710000038146973,11.850000381469727,12.869999885559082,14057100,12.869999885559082,48.65999984741211,47.540000915527344,47.58000183105469,48.380001068115234,5756900.0,46.71189880371094
2020-03-06,40.94599914550781,35.61000061035156,37.619998931884766,38.09000015258789,279200,38.09000015258789,29.799999237060547,27.670000076293945,27.979999542236328,29.610000610351562,21097500,29.610000610351562,143.00999450683594,137.41000366210938,138.47999572753906,142.02999877929688,12239100.0,136.62106323242188,16.0,10.680000305175781,10.8100004196167,14.09000015258789,195142300,14.09000015258789,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0,2.667970895767212,14.25,11.579999923706055,13.829999923706055,12.479999542236328,13250800,12.479999542236328,47.63999938964844,46.72999954223633,47.25,47.52000045776367,3439100.0,45.88154983520508
2020-03-09,35.900001525878906,32.400001525878906,35.150001525878906,33.47999954223633,190200,33.47999954223633,30.0,24.15999984741211,30.0,24.290000915527344,14124100,24.290000915527344,139.67999267578125,134.89999389648438,136.3300018310547,136.44000244140625,13848600.0,131.2439422607422,19.360000610351562,8.529999732971191,18.899999618530273,9.829999923706055,138364400,9.829999923706055,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0,2.667970895767212,13.0,9.600000381469727,12.510000228881836,10.020000457763672,8328800,10.020000457763672,46.650001525878906,44.9900016784668,45.540000915527344,45.22999954223633,5031200.0,43.670509338378906
2020-03-10,35.83000183105469,31.45199966430664,35.08000183105469,33.959999084472656,327500,33.959999084472656,25.940000534057617,21.280000686645508,25.709999084472656,22.34000015258789,13019500,22.34000015258789,141.9499969482422,134.22999572753906,139.97000122070312,141.63999938964844,12698100.0,136.24591064453125,10.880000114440918,5.5,9.399999618530273,5.699999809265137,75074500,5.699999809265137,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.430000066757202,2.430000066757202,2.430000066757202,2.430000066757202,600.0,2.2747962474823,12.479999542236328,10.350000381469727,12.470000267028809,10.649999618530273,12365400,10.649999618530273,46.95000076293945,44.97999954223633,45.849998474121094,46.900001525878906,9144800.0,45.28293228149414
2020-03-11,34.095001220703125,31.0,33.400001525878906,32.16999816894531,119000,32.16999816894531,25.749000549316406,22.52400016784668,22.540000915527344,23.610000610351562,14809600,23.610000610351562,138.75,131.5,138.08999633789062,131.8000030517578,17763400.0,126.7806625366211,8.600000381469727,6.340000152587891,6.849999904632568,8.369999885559082,98432900,8.369999885559082,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.430000066757202,2.430000066757202,2.430000066757202,2.430000066757202,0.0,2.2747962474823,10.800000190734863,9.319999694824219,10.510000228881836,10.510000228881836,9052100,10.510000228881836,45.810001373291016,44.099998474121094,45.599998474121094,44.58000183105469,5829400.0,43.04291915893555
