LOCATION,SUBJECT,MEASURE,TIME,Value
THA,WHEAT,TONNE_HA,2001,0.81799993495651
THA,WHEAT,TONNE_HA,2002,0.813645518519782
THA,WHEAT,TONNE_HA,2003,0.8277944661940471
THA,WHEAT,TONNE_HA,2004,0.8841024852267491
THA,WHEAT,TONNE_HA,2005,0.909182564405124
THA,WHEAT,TONNE_HA,2006,1.02459002964175
THA,WHEAT,TONNE_HA,2007,1.05268276577318
THA,WHEAT,TONNE_HA,2008,1.0436468227287299
THA,WHEAT,TONNE_HA,2009,1.02242983854874
THA,WHEAT,TONNE_HA,2010,1.0379309769028198
THA,WHEAT,TONNE_HA,2011,1.0529621922882
THA,WHEAT,TONNE_HA,2012,0.8695651132703341
THA,WHEAT,TONNE_HA,2013,1.249999921875
THA,WHEAT,TONNE_HA,2014,1.13675199938077
THA,WHEAT,TONNE_HA,2015,1.13675199938077
THA,WHEAT,TONNE_HA,2016,1.13675199938077
THA,WHEAT,TONNE_HA,2017,1.13649573811587
THA,WHEAT,TONNE_HA,2018,1.15371110424061
THA,WHEAT,TONNE_HA,2019,1.17125489697946
THA,WHEAT,TONNE_HA,2020,1.18968777582847
THA,WHEAT,TONNE_HA,2021,1.2087497604805701
THA,WHEAT,TONNE_HA,2022,1.2281180252433899
THA,WHEAT,TONNE_HA,2023,1.24723691044092
THA,WHEAT,TONNE_HA,2024,1.2662106032298799
THA,WHEAT,TONNE_HA,2025,1.285214331063
THA,WHEAT,TONNE_HA,2026,1.30392911477152
UKR,RICE,TONNE_HA,1990,0.99889012208657
UKR,RICE,TONNE_HA,1991,2.95652172627599
UKR,RICE,TONNE_HA,1992,2.5583333718386903
UKR,RICE,TONNE_HA,1993,1.97391307708025
UKR,RICE,TONNE_HA,1994,2.3954545345661202
UKR,RICE,TONNE_HA,1995,2.42727271623967
UKR,RICE,TONNE_HA,1996,2.3679653577144397
UKR,RICE,TONNE_HA,1997,1.92888888031605
UKR,RICE,TONNE_HA,1998,2.3103333056364597
UKR,RICE,TONNE_HA,1999,1.93703199752132
UKR,RICE,TONNE_HA,2000,2.3932000241796403
UKR,RICE,TONNE_HA,2001,2.42449734166933
UKR,RICE,TONNE_HA,2002,2.6469473804328
UKR,RICE,TONNE_HA,2003,2.50124998883371
UKR,RICE,TONNE_HA,2004,2.51769016570333
UKR,RICE,TONNE_HA,2005,2.8674767140002997
UKR,RICE,TONNE_HA,2006,3.0868139391311002
UKR,RICE,TONNE_HA,2007,3.4140285770768304
UKR,RICE,TONNE_HA,2008,3.39226758072087
UKR,RICE,TONNE_HA,2009,3.89037944840661
UKR,RICE,TONNE_HA,2010,3.4039999882620697
UKR,RICE,TONNE_HA,2011,3.82848991661145
UKR,RICE,TONNE_HA,2012,4.13126361044084
UKR,RICE,TONNE_HA,2013,3.9992440714496498
UKR,RICE,TONNE_HA,2014,3.32846089542754
UKR,RICE,TONNE_HA,2015,3.563034178268
UKR,RICE,TONNE_HA,2016,3.5427542058274297
UKR,RICE,TONNE_HA,2017,3.97099172159832
UKR,RICE,TONNE_HA,2018,4.0025286158077
UKR,RICE,TONNE_HA,2019,4.0534574266654
UKR,RICE,TONNE_HA,2020,4.10674645924978
UKR,RICE,TONNE_HA,2021,4.1603091009553
UKR,RICE,TONNE_HA,2022,4.216234541431549
UKR,RICE,TONNE_HA,2023,4.27501958168638
UKR,RICE,TONNE_HA,2024,4.33435005784236
UKR,RICE,TONNE_HA,2025,4.39428157908193
UKR,RICE,TONNE_HA,2026,4.4552799747873895
UKR,WHEAT,TONNE_HA,1990,0.99889012208657
UKR,WHEAT,TONNE_HA,1991,4.0764033032873
UKR,WHEAT,TONNE_HA,1992,3.0924223208133705
UKR,WHEAT,TONNE_HA,1993,3.7822245321590096
UKR,WHEAT,TONNE_HA,1994,3.03748355977559
UKR,WHEAT,TONNE_HA,1995,3.1027559773115
UKR,WHEAT,TONNE_HA,1996,2.5458248472073
UKR,WHEAT,TONNE_HA,1997,2.91903518201077
UKR,WHEAT,TONNE_HA,1998,3.01365006199231
UKR,WHEAT,TONNE_HA,1999,2.52865812537882
UKR,WHEAT,TONNE_HA,2000,2.13550766837244
UKR,WHEAT,TONNE_HA,2001,3.10027612261154
UKR,WHEAT,TONNE_HA,2002,2.92681481477145
UKR,WHEAT,TONNE_HA,2003,1.3667425967590503
UKR,WHEAT,TONNE_HA,2004,3.1102432096021606
UKR,WHEAT,TONNE_HA,2005,2.84568558814723
UKR,WHEAT,TONNE_HA,2006,2.5307566684353
UKR,WHEAT,TONNE_HA,2007,2.34352158348019
UKR,WHEAT,TONNE_HA,2008,3.66975728700706
UKR,WHEAT,TONNE_HA,2009,3.09289342352037
UKR,WHEAT,TONNE_HA,2010,2.68152957459809
UKR,WHEAT,TONNE_HA,2011,3.3527105582841004
UKR,WHEAT,TONNE_HA,2012,2.7994386911771603
UKR,WHEAT,TONNE_HA,2013,3.3930855923942596
UKR,WHEAT,TONNE_HA,2014,3.88935483864695
UKR,WHEAT,TONNE_HA,2015,3.87894736836434
UKR,WHEAT,TONNE_HA,2016,4.23065669694033
UKR,WHEAT,TONNE_HA,2017,3.87999956171498
UKR,WHEAT,TONNE_HA,2018,3.92647546880615
UKR,WHEAT,TONNE_HA,2019,3.96837763425798
UKR,WHEAT,TONNE_HA,2020,4.01526793243657
UKR,WHEAT,TONNE_HA,2021,4.06281345882519
UKR,WHEAT,TONNE_HA,2022,4.10908707092132
UKR,WHEAT,TONNE_HA,2023,4.1558401870364
UKR,WHEAT,TONNE_HA,2024,4.203777764602759
UKR,WHEAT,TONNE_HA,2025,4.25178454605122
UKR,WHEAT,TONNE_HA,2026,4.30127616665244
URY,RICE,TONNE_HA,1990,3.0783132493032404
URY,RICE,TONNE_HA,1991,3.32181818218742
URY,RICE,TONNE_HA,1992,3.32914375229447
URY,RICE,TONNE_HA,1993,3.6242647088273
URY,RICE,TONNE_HA,1994,3.44626865970805
URY,RICE,TONNE_HA,1995,3.86506849572806
URY,RICE,TONNE_HA,1996,4.54333333538698
URY,RICE,TONNE_HA,1997,4.62387096475879
URY,RICE,TONNE_HA,1998,3.6895671455662797
URY,RICE,TONNE_HA,1999,4.46775589249442
URY,RICE,TONNE_HA,2000,4.46869060598645
URY,RICE,TONNE_HA,2001,4.69186727433228
URY,RICE,TONNE_HA,2002,4.1051810211578195
URY,RICE,TONNE_HA,2003,4.14914921413322
URY,RICE,TONNE_HA,2004,4.74152360964524
URY,RICE,TONNE_HA,2005,4.68918918660276
URY,RICE,TONNE_HA,2006,5.10830040288214
URY,RICE,TONNE_HA,2007,5.538604968550691
URY,RICE,TONNE_HA,2008,5.53178847149114
URY,RICE,TONNE_HA,2009,5.60696950491166
URY,RICE,TONNE_HA,2010,4.96658430823559
URY,RICE,TONNE_HA,2011,5.89794871492413
URY,RICE,TONNE_HA,2012,5.49503858841275
URY,RICE,TONNE_HA,2013,5.51681159100475
URY,RICE,TONNE_HA,2014,5.6447966473416304
URY,RICE,TONNE_HA,2015,6.081331670616571
URY,RICE,TONNE_HA,2016,5.66274178588363
URY,RICE,TONNE_HA,2017,6.04999999103596
URY,RICE,TONNE_HA,2018,6.124319584660389
URY,RICE,TONNE_HA,2019,6.201209194035321
URY,RICE,TONNE_HA,2020,6.2857899908897
URY,RICE,TONNE_HA,2021,6.36580405591918
URY,RICE,TONNE_HA,2022,6.44963330946389
URY,RICE,TONNE_HA,2023,6.532550877740039
URY,RICE,TONNE_HA,2024,6.616753837548901
URY,RICE,TONNE_HA,2025,6.702970327190441
URY,RICE,TONNE_HA,2026,6.78900383875008
URY,WHEAT,TONNE_HA,1990,1.8407079637873
URY,WHEAT,TONNE_HA,1991,1.60683760546424
URY,WHEAT,TONNE_HA,1992,2.29530201188235
URY,WHEAT,TONNE_HA,1993,1.59999999925581
URY,WHEAT,TONNE_HA,1994,2.56315789338781
URY,WHEAT,TONNE_HA,1995,2.33928571289328
URY,WHEAT,TONNE_HA,1996,2.59999999896
URY,WHEAT,TONNE_HA,1997,1.9881889755952
URY,WHEAT,TONNE_HA,1998,2.89637305549411
URY,WHEAT,TONNE_HA,1999,1.9591836724698002
URY,WHEAT,TONNE_HA,2000,2.53124999802246
URY,WHEAT,TONNE_HA,2001,1.1519999990783998
URY,WHEAT,TONNE_HA,2002,1.5036496339389398
URY,WHEAT,TONNE_HA,2003,2.7627118620655002
URY,WHEAT,TONNE_HA,2004,2.97765362962142
URY,WHEAT,TONNE_HA,2005,2.9480519461376296
URY,WHEAT,TONNE_HA,2006,3.16580310716798
URY,WHEAT,TONNE_HA,2007,2.8218623470356805
URY,WHEAT,TONNE_HA,2008,2.85084033553554
URY,WHEAT,TONNE_HA,2009,3.33453887823969
URY,WHEAT,TONNE_HA,2010,3.21955445464863
URY,WHEAT,TONNE_HA,2011,3.39966273129854
URY,WHEAT,TONNE_HA,2012,2.1831111106259797
URY,WHEAT,TONNE_HA,2013,3.31774891703079
URY,WHEAT,TONNE_HA,2014,2.69709127314516
URY,WHEAT,TONNE_HA,2015,3.60939395626773
URY,WHEAT,TONNE_HA,2016,3.8528138511459704
URY,WHEAT,TONNE_HA,2017,3.25302728160004
URY,WHEAT,TONNE_HA,2018,3.3082493320966204
URY,WHEAT,TONNE_HA,2019,3.35690401778682
URY,WHEAT,TONNE_HA,2020,3.40867629628846
URY,WHEAT,TONNE_HA,2021,3.46149082214154
URY,WHEAT,TONNE_HA,2022,3.5152041838177204
URY,WHEAT,TONNE_HA,2023,3.5685303037419702
URY,WHEAT,TONNE_HA,2024,3.62164362967512
URY,WHEAT,TONNE_HA,2025,3.6749485167566402
URY,WHEAT,TONNE_HA,2026,3.72761019800063
VNM,RICE,TONNE_HA,1990,2.1219717350668503
VNM,RICE,TONNE_HA,1991,2.0764556560038603
VNM,RICE,TONNE_HA,1992,2.2240154439811
VNM,RICE,TONNE_HA,1993,2.32235096809998
VNM,RICE,TONNE_HA,1994,2.3781179261915297
VNM,RICE,TONNE_HA,1995,2.46098137743924
VNM,RICE,TONNE_HA,1996,2.51382067386474
VNM,RICE,TONNE_HA,1997,2.58570422531569
VNM,RICE,TONNE_HA,1998,2.64028005310031
VNM,RICE,TONNE_HA,1999,2.73579801407453
VNM,RICE,TONNE_HA,2000,2.75821810588627
VNM,RICE,TONNE_HA,2001,2.78532763909268
VNM,RICE,TONNE_HA,2002,2.9837133684984396
VNM,RICE,TONNE_HA,2003,3.0163532143554903
VNM,RICE,TONNE_HA,2004,3.1548737915795497
VNM,RICE,TONNE_HA,2005,3.1778889950998197
VNM,RICE,TONNE_HA,2006,3.1812712974663997
VNM,RICE,TONNE_HA,2007,3.24152263584679
VNM,RICE,TONNE_HA,2008,3.4018675170481605
VNM,RICE,TONNE_HA,2009,3.40417092449572
VNM,RICE,TONNE_HA,2010,3.4720591769237594
VNM,RICE,TONNE_HA,2011,3.5999456942417902
VNM,RICE,TONNE_HA,2012,3.6630379638555004
VNM,RICE,TONNE_HA,2013,3.62232407849384
VNM,RICE,TONNE_HA,2014,3.7412974480567502
VNM,RICE,TONNE_HA,2015,3.75118252940368
VNM,RICE,TONNE_HA,2016,3.63818597243225
VNM,RICE,TONNE_HA,2017,3.89999989016725
VNM,RICE,TONNE_HA,2018,3.94847463888291
VNM,RICE,TONNE_HA,2019,3.99343638022372
VNM,RICE,TONNE_HA,2020,4.04373498258153
VNM,RICE,TONNE_HA,2021,4.09072158944964
VNM,RICE,TONNE_HA,2022,4.13991438055805
VNM,RICE,TONNE_HA,2023,4.18775463022393
VNM,RICE,TONNE_HA,2024,4.23436277689061
VNM,RICE,TONNE_HA,2025,4.2834776032713995
VNM,RICE,TONNE_HA,2026,4.33092599386844
VNM,WHEAT,TONNE_HA,1990,0.99889012208657
VNM,WHEAT,TONNE_HA,1991,0.99889012208657
VNM,WHEAT,TONNE_HA,1992,0.99889012208657
VNM,WHEAT,TONNE_HA,1993,0.99889012208657
VNM,WHEAT,TONNE_HA,1994,0.99889012208657
VNM,WHEAT,TONNE_HA,1995,0.99889012208657
VNM,WHEAT,TONNE_HA,1996,0.99889012208657
VNM,WHEAT,TONNE_HA,1997,0.99889012208657
VNM,WHEAT,TONNE_HA,1998,0.99889012208657
VNM,WHEAT,TONNE_HA,1999,0.99889012208657
VNM,WHEAT,TONNE_HA,2000,0.99889012208657
VNM,WHEAT,TONNE_HA,2001,0.99889012208657
VNM,WHEAT,TONNE_HA,2002,0.99889012208657
VNM,WHEAT,TONNE_HA,2003,0.99889012208657
VNM,WHEAT,TONNE_HA,2004,0.99889012208657
VNM,WHEAT,TONNE_HA,2005,0.99889012208657
VNM,WHEAT,TONNE_HA,2006,0.99889012208657
VNM,WHEAT,TONNE_HA,2007,0.99889012208657
VNM,WHEAT,TONNE_HA,2008,0.99889012208657
VNM,WHEAT,TONNE_HA,2009,0.99889012208657
VNM,WHEAT,TONNE_HA,2010,0.99889012208657
VNM,WHEAT,TONNE_HA,2011,0.99889012208657
VNM,WHEAT,TONNE_HA,2012,0.99889012208657
VNM,WHEAT,TONNE_HA,2013,0.99889012208657
VNM,WHEAT,TONNE_HA,2014,0.99889012208657
VNM,WHEAT,TONNE_HA,2015,0.99889012208657
VNM,WHEAT,TONNE_HA,2016,0.99889012208657
VNM,WHEAT,TONNE_HA,2017,1.03159479347364
VNM,WHEAT,TONNE_HA,2018,1.0468888747159302
VNM,WHEAT,TONNE_HA,2019,1.06202869157839
VNM,WHEAT,TONNE_HA,2020,1.07843302818254
VNM,WHEAT,TONNE_HA,2021,1.09558775998062
VNM,WHEAT,TONNE_HA,2022,1.1133629340881201
VNM,WHEAT,TONNE_HA,2023,1.1309192030923
VNM,WHEAT,TONNE_HA,2024,1.14833802926206
VNM,WHEAT,TONNE_HA,2025,1.16579938701201
VNM,WHEAT,TONNE_HA,2026,1.1829279383249498
ZMB,RICE,TONNE_HA,1990,0.40769230455621297
ZMB,RICE,TONNE_HA,1991,0.428571425510204
ZMB,RICE,TONNE_HA,1992,0.571428567346939
ZMB,RICE,TONNE_HA,1993,0.673913038594833
ZMB,RICE,TONNE_HA,1994,0.597222236484136
ZMB,RICE,TONNE_HA,1995,0.8350515377829741
ZMB,RICE,TONNE_HA,1996,0.8989898899091929
ZMB,RICE,TONNE_HA,1997,0.6693548476564929
ZMB,RICE,TONNE_HA,1998,0.469098883563858
ZMB,RICE,TONNE_HA,1999,0.6090000204798139
ZMB,RICE,TONNE_HA,2000,0.7537642056350881
ZMB,RICE,TONNE_HA,2001,0.831957001302935
ZMB,RICE,TONNE_HA,2002,0.741111104942432
ZMB,RICE,TONNE_HA,2003,0.6929028964129821
ZMB,RICE,TONNE_HA,2004,0.6293467658893
ZMB,RICE,TONNE_HA,2005,0.769615377215237
ZMB,RICE,TONNE_HA,2006,0.8003999935968001
ZMB,RICE,TONNE_HA,2007,0.857571422445918
ZMB,RICE,TONNE_HA,2008,0.878699979564913
ZMB,RICE,TONNE_HA,2009,0.90152584737011
ZMB,RICE,TONNE_HA,2010,0.963237383831739
ZMB,RICE,TONNE_HA,2011,0.969111826221583
ZMB,RICE,TONNE_HA,2012,1.14886309864976
ZMB,RICE,TONNE_HA,2013,0.7740109248578121
ZMB,RICE,TONNE_HA,2014,0.9962718438619208
ZMB,RICE,TONNE_HA,2015,0.68034001817444
ZMB,RICE,TONNE_HA,2016,0.790764406207714
ZMB,RICE,TONNE_HA,2017,0.930583492376126
ZMB,RICE,TONNE_HA,2018,0.9439899318148771
ZMB,RICE,TONNE_HA,2019,0.958643339138454
ZMB,RICE,TONNE_HA,2020,0.9725355477740508
ZMB,RICE,TONNE_HA,2021,0.986256783077463
ZMB,RICE,TONNE_HA,2022,1.0005116737819
ZMB,RICE,TONNE_HA,2023,1.0152337627312
ZMB,RICE,TONNE_HA,2024,1.0300928706903598
ZMB,RICE,TONNE_HA,2025,1.04513189715271
ZMB,RICE,TONNE_HA,2026,1.06039679197445
ZMB,WHEAT,TONNE_HA,1990,4.15384612189349
ZMB,WHEAT,TONNE_HA,1991,4.33333330444444
ZMB,WHEAT,TONNE_HA,1992,4.76923073254438
ZMB,WHEAT,TONNE_HA,1993,3.94444442253086
ZMB,WHEAT,TONNE_HA,1994,2.3888888756172797
ZMB,WHEAT,TONNE_HA,1995,2.64705880795848
ZMB,WHEAT,TONNE_HA,1996,2.77777776234568
ZMB,WHEAT,TONNE_HA,1997,5.4545454049586795
ZMB,WHEAT,TONNE_HA,1998,5.667139592629371
ZMB,WHEAT,TONNE_HA,1999,6.9777239494232
ZMB,WHEAT,TONNE_HA,2000,6.2101514762759695
ZMB,WHEAT,TONNE_HA,2001,6.66666661111111
ZMB,WHEAT,TONNE_HA,2002,6.2499999479166695
ZMB,WHEAT,TONNE_HA,2003,6.42857139795918
ZMB,WHEAT,TONNE_HA,2004,6.1181421685140505
ZMB,WHEAT,TONNE_HA,2005,6.219681789910541
ZMB,WHEAT,TONNE_HA,2006,5.46783622533429
ZMB,WHEAT,TONNE_HA,2007,6.03726284116498
ZMB,WHEAT,TONNE_HA,2008,9.55677262039574
ZMB,WHEAT,TONNE_HA,2009,5.699090256300759
ZMB,WHEAT,TONNE_HA,2010,6.33480451775476
ZMB,WHEAT,TONNE_HA,2011,6.30592234687695
ZMB,WHEAT,TONNE_HA,2012,6.809615966789369
ZMB,WHEAT,TONNE_HA,2013,6.543506322546031
ZMB,WHEAT,TONNE_HA,2014,5.75725712640784
ZMB,WHEAT,TONNE_HA,2015,6.68749997910156
ZMB,WHEAT,TONNE_HA,2016,7.81249997558594
ZMB,WHEAT,TONNE_HA,2017,6.95345077488284
ZMB,WHEAT,TONNE_HA,2018,7.20164205344883
ZMB,WHEAT,TONNE_HA,2019,7.298852186556389
ZMB,WHEAT,TONNE_HA,2020,7.41283166327923
ZMB,WHEAT,TONNE_HA,2021,7.53173451108047
ZMB,WHEAT,TONNE_HA,2022,7.649968543419781
ZMB,WHEAT,TONNE_HA,2023,7.774263991423041
ZMB,WHEAT,TONNE_HA,2024,7.89739585740273
ZMB,WHEAT,TONNE_HA,2025,8.021614423509
ZMB,WHEAT,TONNE_HA,2026,8.14476792342343
WLD,RICE,TONNE_HA,1994,2.46733289809837
WLD,RICE,TONNE_HA,1995,2.46533826217817
WLD,RICE,TONNE_HA,1996,2.54472704439427
WLD,RICE,TONNE_HA,1997,2.56166651407346
WLD,RICE,TONNE_HA,1998,2.55608271770913
WLD,RICE,TONNE_HA,1999,2.60372247533644
WLD,RICE,TONNE_HA,2000,2.59474950737159
WLD,RICE,TONNE_HA,2001,2.6354563081277202
WLD,RICE,TONNE_HA,2002,2.5829457300882597
WLD,RICE,TONNE_HA,2003,2.6342576486546605
WLD,RICE,TONNE_HA,2004,2.68443609814548
WLD,RICE,TONNE_HA,2005,2.7299104242892795
WLD,RICE,TONNE_HA,2006,2.75250562657247
WLD,RICE,TONNE_HA,2007,2.8077934444371198
WLD,RICE,TONNE_HA,2008,2.8549431107621004
WLD,RICE,TONNE_HA,2009,2.86183860190635
WLD,RICE,TONNE_HA,2010,2.8874296611730497
WLD,RICE,TONNE_HA,2011,2.9707498420591496
WLD,RICE,TONNE_HA,2012,3.03054169333647
WLD,RICE,TONNE_HA,2013,3.0221195991544803
WLD,RICE,TONNE_HA,2014,3.0397071632920096
WLD,RICE,TONNE_HA,2015,3.0526051527264904
WLD,RICE,TONNE_HA,2016,3.0539619761683796
WLD,RICE,TONNE_HA,2017,3.0925788279691298
WLD,RICE,TONNE_HA,2018,3.1278222636928303
WLD,RICE,TONNE_HA,2019,3.1612769842170203
WLD,RICE,TONNE_HA,2020,3.19690059100891
WLD,RICE,TONNE_HA,2021,3.2318320985642006
WLD,RICE,TONNE_HA,2022,3.26796289398139
WLD,RICE,TONNE_HA,2023,3.30418621401689
WLD,RICE,TONNE_HA,2024,3.3409692582886805
WLD,RICE,TONNE_HA,2025,3.37857959806139
WLD,RICE,TONNE_HA,2026,3.41628752020594
WLD,WHEAT,TONNE_HA,1994,2.43388822023066
WLD,WHEAT,TONNE_HA,1995,2.47976705028267
WLD,WHEAT,TONNE_HA,1996,2.55283089476435
WLD,WHEAT,TONNE_HA,1997,2.69321317550475
WLD,WHEAT,TONNE_HA,1998,2.6312242417277996
WLD,WHEAT,TONNE_HA,1999,2.73684617402734
WLD,WHEAT,TONNE_HA,2000,2.6909248878581695
WLD,WHEAT,TONNE_HA,2001,2.72106902003407
WLD,WHEAT,TONNE_HA,2002,2.6649905590190603
WLD,WHEAT,TONNE_HA,2003,2.67252352871628
WLD,WHEAT,TONNE_HA,2004,2.89645208626605
WLD,WHEAT,TONNE_HA,2005,2.84248309283558
WLD,WHEAT,TONNE_HA,2006,2.82522392689594
WLD,WHEAT,TONNE_HA,2007,2.82072634305202
WLD,WHEAT,TONNE_HA,2008,3.0345734464352
WLD,WHEAT,TONNE_HA,2009,3.02466446172724
WLD,WHEAT,TONNE_HA,2010,2.93867511181553
WLD,WHEAT,TONNE_HA,2011,3.1514408845856297
WLD,WHEAT,TONNE_HA,2012,2.97937887130054
WLD,WHEAT,TONNE_HA,2013,3.2322077838306003
WLD,WHEAT,TONNE_HA,2014,3.27679006339311
WLD,WHEAT,TONNE_HA,2015,3.29453777260015
WLD,WHEAT,TONNE_HA,2016,3.4259866271799906
WLD,WHEAT,TONNE_HA,2017,3.3393915041864504
WLD,WHEAT,TONNE_HA,2018,3.37988685994236
WLD,WHEAT,TONNE_HA,2019,3.40793021741122
WLD,WHEAT,TONNE_HA,2020,3.4375094456119504
WLD,WHEAT,TONNE_HA,2021,3.46830808872384
WLD,WHEAT,TONNE_HA,2022,3.4987435154179103
WLD,WHEAT,TONNE_HA,2023,3.52931979272684
WLD,WHEAT,TONNE_HA,2024,3.55929654154131
WLD,WHEAT,TONNE_HA,2025,3.58903137713344
WLD,WHEAT,TONNE_HA,2026,3.62024751417421
SSA,RICE,TONNE_HA,1990,1.05674491747766
SSA,RICE,TONNE_HA,1991,1.0518297772083198
SSA,RICE,TONNE_HA,1992,1.05361454943853
SSA,RICE,TONNE_HA,1993,1.08346007034829
SSA,RICE,TONNE_HA,1994,0.9725907597741459
SSA,RICE,TONNE_HA,1995,1.0178200725120699
SSA,RICE,TONNE_HA,1996,1.11840844320442
SSA,RICE,TONNE_HA,1997,1.02113875851701
SSA,RICE,TONNE_HA,1998,1.0448358115373
SSA,RICE,TONNE_HA,1999,1.0725733637594101
SSA,RICE,TONNE_HA,2000,1.04907756430798
SSA,RICE,TONNE_HA,2001,1.0619417440275
SSA,RICE,TONNE_HA,2002,1.07309581183802
SSA,RICE,TONNE_HA,2003,1.1024032517956999
SSA,RICE,TONNE_HA,2004,1.08091384387576
SSA,RICE,TONNE_HA,2005,1.12858062368886
SSA,RICE,TONNE_HA,2006,1.16401789296117
SSA,RICE,TONNE_HA,2007,1.1823836805413601
SSA,RICE,TONNE_HA,2008,1.21968356404808
SSA,RICE,TONNE_HA,2009,1.3091987283746498
SSA,RICE,TONNE_HA,2010,1.43536498436393
SSA,RICE,TONNE_HA,2011,1.3481807417291
SSA,RICE,TONNE_HA,2012,1.3775022287928997
SSA,RICE,TONNE_HA,2013,1.4084037235264701
SSA,RICE,TONNE_HA,2014,1.44110768542021
SSA,RICE,TONNE_HA,2015,1.42383440522429
SSA,RICE,TONNE_HA,2016,1.46312373806988
SSA,RICE,TONNE_HA,2017,1.5047161737669799
SSA,RICE,TONNE_HA,2018,1.52651373518446
SSA,RICE,TONNE_HA,2019,1.55016751635117
SSA,RICE,TONNE_HA,2020,1.57605523768327
SSA,RICE,TONNE_HA,2021,1.5997490103783998
SSA,RICE,TONNE_HA,2022,1.62444699786778
SSA,RICE,TONNE_HA,2023,1.6484006500358301
SSA,RICE,TONNE_HA,2024,1.67223066439568
SSA,RICE,TONNE_HA,2025,1.6962126744648
SSA,RICE,TONNE_HA,2026,1.72062493957304
SSA,WHEAT,TONNE_HA,1990,2.2216362528221003
SSA,WHEAT,TONNE_HA,1991,2.2732447617006
SSA,WHEAT,TONNE_HA,1992,1.4550463678429602
SSA,WHEAT,TONNE_HA,1993,1.2494752313276898
SSA,WHEAT,TONNE_HA,1994,1.48143692659471
SSA,WHEAT,TONNE_HA,1995,1.53196372743616
SSA,WHEAT,TONNE_HA,1996,1.6993511613431698
SSA,WHEAT,TONNE_HA,1997,1.6290057848645703
SSA,WHEAT,TONNE_HA,1998,1.62178938353945
SSA,WHEAT,TONNE_HA,1999,1.5034686646626598
SSA,WHEAT,TONNE_HA,2000,1.47066742796005
SSA,WHEAT,TONNE_HA,2001,1.64355566008699
SSA,WHEAT,TONNE_HA,2002,1.7178732499144098
SSA,WHEAT,TONNE_HA,2003,1.60910604402196
SSA,WHEAT,TONNE_HA,2004,1.6968736288591697
SSA,WHEAT,TONNE_HA,2005,1.75091214660404
SSA,WHEAT,TONNE_HA,2006,1.7916749943936898
SSA,WHEAT,TONNE_HA,2007,1.8091830505434099
SSA,WHEAT,TONNE_HA,2008,1.68527419159679
SSA,WHEAT,TONNE_HA,2009,1.7376256235939198
SSA,WHEAT,TONNE_HA,2010,1.91460575760014
SSA,WHEAT,TONNE_HA,2011,1.9807503179981798
SSA,WHEAT,TONNE_HA,2012,2.16597872708039
SSA,WHEAT,TONNE_HA,2013,2.35335222596232
SSA,WHEAT,TONNE_HA,2014,2.4611217397281
SSA,WHEAT,TONNE_HA,2015,2.4726719608572503
SSA,WHEAT,TONNE_HA,2016,2.4759241677180697
SSA,WHEAT,TONNE_HA,2017,2.51050709839487
SSA,WHEAT,TONNE_HA,2018,2.5555446526848598
SSA,WHEAT,TONNE_HA,2019,2.59022712075127
SSA,WHEAT,TONNE_HA,2020,2.62893378843079
SSA,WHEAT,TONNE_HA,2021,2.66876992323471
SSA,WHEAT,TONNE_HA,2022,2.70815275370858
SSA,WHEAT,TONNE_HA,2023,2.7474962766531403
SSA,WHEAT,TONNE_HA,2024,2.7873979328925
SSA,WHEAT,TONNE_HA,2025,2.8273863460210498
SSA,WHEAT,TONNE_HA,2026,2.8683515186281903
OECD,RICE,TONNE_HA,1994,4.6356088992938
OECD,RICE,TONNE_HA,1995,4.42170160498376
OECD,RICE,TONNE_HA,1996,4.66831031149049
OECD,RICE,TONNE_HA,1997,4.66240625248221
OECD,RICE,TONNE_HA,1998,4.49396769863129
OECD,RICE,TONNE_HA,1999,4.63140659848958
OECD,RICE,TONNE_HA,2000,4.75888108301583
OECD,RICE,TONNE_HA,2001,4.89446053473226
OECD,RICE,TONNE_HA,2002,4.786768937999639
OECD,RICE,TONNE_HA,2003,4.4944126602439205
OECD,RICE,TONNE_HA,2004,4.89115669318325
OECD,RICE,TONNE_HA,2005,4.82763049132506
OECD,RICE,TONNE_HA,2006,4.79846821925955
OECD,RICE,TONNE_HA,2007,4.82366221165738
OECD,RICE,TONNE_HA,2008,4.93965870545245
OECD,RICE,TONNE_HA,2009,4.99303481167204
OECD,RICE,TONNE_HA,2010,4.81328797909892
OECD,RICE,TONNE_HA,2011,4.91168052996842
OECD,RICE,TONNE_HA,2012,4.99341000357504
OECD,RICE,TONNE_HA,2013,5.14161211525106
OECD,RICE,TONNE_HA,2014,5.211262762822299
OECD,RICE,TONNE_HA,2015,5.270727021798151
OECD,RICE,TONNE_HA,2016,5.2685581155528896
OECD,RICE,TONNE_HA,2017,5.2472381795436505
OECD,RICE,TONNE_HA,2018,5.3396590054582305
OECD,RICE,TONNE_HA,2019,5.36286286944416
OECD,RICE,TONNE_HA,2020,5.3903083462209995
OECD,RICE,TONNE_HA,2021,5.415133220591481
OECD,RICE,TONNE_HA,2022,5.440396042853349
OECD,RICE,TONNE_HA,2023,5.464825662352049
OECD,RICE,TONNE_HA,2024,5.48911116916497
OECD,RICE,TONNE_HA,2025,5.5140907924765
OECD,RICE,TONNE_HA,2026,5.53545578713641
